"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Symbol"
"17005001"	1.21023774874912	8.43528168843743	8.0888767216083	4.43415172364583e-09	0.000102548626912757	10.4115724189614	"CD83"
"16778460"	-0.965110297356612	8.0827006818387	-7.02693904384348	7.55779076482112e-08	0.000710505345752243	7.8846623067233	"KBTBD7"
"16786580"	-1.46610496034662	6.09111754147677	-6.95438464560722	9.2165695388798e-08	0.000710505345752243	7.70621534804258	NA
"16753886"	-1.74043218291813	6.36459878126351	-6.65913761923786	2.07788316386877e-07	0.0011302133372634	6.97319229623188	NA
"16768006"	-0.984656141290049	5.74040777826355	-6.47463848314011	3.46782062073572e-07	0.0011302133372634	6.50986732514002	"MIR618"
"16864165"	0.804815729233781	9.31289558179992	6.44915994544184	3.72285352854974e-07	0.0011302133372634	6.44558671234364	NA
"16864166"	0.804815729233781	9.31289558179992	6.44915994544184	3.72285352854974e-07	0.0011302133372634	6.44558671234364	NA
"16926200"	0.85757142257259	7.68784536004127	6.43159962266812	3.90958909417876e-07	0.0011302133372634	6.40124262797	"SIK1"
"16922573"	-0.783865810962133	6.19458235072297	-6.32769155971064	5.22549841544473e-07	0.00113047369160027	6.13818798497127	"MORC3"
"17000465"	0.626145787234661	8.91917512851018	6.32704808493181	5.23490924836502e-07	0.00113047369160027	6.13655550598792	"ETF1"
"16989986"	1.48729880125429	7.90530283100914	6.28757671748531	5.84615169573751e-07	0.00113047369160027	6.03633852307976	NA
"16663282"	-1.09588457837812	6.82359948877242	-6.27474729983578	6.05996490794386e-07	0.00113047369160027	6.00373169903532	"CCDC30"
"16774079"	-0.769230535734327	5.92732396942554	-6.25063301038268	6.48345866066309e-07	0.00113047369160027	5.94240019380687	NA
"17075594"	-0.592830135096273	6.52530688818686	-6.2100964703324	7.26381180800281e-07	0.00113047369160027	5.83917511338961	"GNRH1"
"16929560"	0.8471350215518	5.72825019853441	6.20675756234929	7.3321681904285e-07	0.00113047369160027	5.83066575393966	"MIR3909"
"16740630"	0.976127268364112	6.62506669963348	6.11455215781087	9.49955587224151e-07	0.00136887698972025	5.59527149358687	"FOSL1"
"16706233"	-1.01971602882975	6.07581892048065	-6.0871473612751	1.02607772389307e-06	0.00136887698972025	5.52516254967054	NA
"16692802"	-0.701276896117638	7.32500528527859	-6.06090176470283	1.10474330396797e-06	0.00136887698972025	5.45795849686402	NA
"16896744"	-1.16521483735555	7.05142123236047	-6.03808388933824	1.17806257562267e-06	0.00136887698972025	5.39948412457378	NA
"16864901"	-0.79202471642297	6.87268714333834	-6.02733191056442	1.21429259043927e-06	0.00136887698972025	5.3719154929441	"ZNF137P"
"16884766"	-0.548656487148456	8.5029361105241	-6.00849842625877	1.28048225561583e-06	0.00136887698972025	5.32360262652385	NA
"16674022"	-1.19465638004623	8.0976252458683	-6.00254019128342	1.30217035386542e-06	0.00136887698972025	5.30831218461195	NA
"16740335"	-1.24073811100919	8.53552438828866	-5.98391388618449	1.37238735278873e-06	0.00137996531773673	5.26049369619103	NA
"17075390"	0.863145876651024	8.00793399929787	5.88900064932724	1.79407205717269e-06	0.00170947872492048	5.0164103107089	"BIN3-IT1"
"16729185"	0.938621335670614	9.15433201034056	5.87853475724784	1.84792528745673e-06	0.00170947872492048	4.98945469983921	NA
"16769900"	-0.794303633173269	7.08431558804887	-5.86425054316612	1.92406245408218e-06	0.0017114535529061	4.95265210817678	NA
"16808993"	1.04053283961219	8.11280705188613	5.83093298953072	2.11415332823662e-06	0.00181088977859734	4.86675549975827	NA
"17012340"	-0.81356371122888	7.63325026917897	-5.73418728845063	2.78024922959968e-06	0.00229638656903399	4.61691621647395	NA
"16954900"	-0.513621819783414	7.76072922323676	-5.65046987534017	3.52498688329182e-06	0.00278388617198101	4.40026315647451	"GLT8D1"
"16938269"	-1.01200405181482	6.16948089804627	-5.63465644565153	3.68672419587426e-06	0.00278388617198101	4.35929589616096	NA
"17117527"	-0.761146356602884	7.35762043666446	-5.63039324544824	3.73158954172229e-06	0.00278388617198101	4.34824914014645	"LOC399900"
"17118158"	0.769101379677004	8.77131162507133	5.61699143393058	3.87623195734729e-06	0.00280142551492408	4.31351642779727	NA
"17110365"	0.988850329609435	7.25491173335338	5.59890563117221	4.08039659727627e-06	0.00285961612440025	4.26663012500673	"MIR221"
"16990845"	-0.815249539146821	10.6777500342636	-5.58823564257187	4.20587648210164e-06	0.00286086192357543	4.23896130500352	NA
"16800105"	-0.728018876498137	8.62720598060885	-5.56736339725198	4.46265037843037e-06	0.00294854579561698	4.18482084423971	NA
"16693810"	-1.09662512264285	8.62671420875977	-5.55747232049536	4.58977163671082e-06	0.00294854579561698	4.15915732882135	NA
"16943467"	0.505169133623246	10.2058758250527	5.52724208130945	5.00127372580435e-06	0.00301359843294723	4.08069444907388	"NFKBIZ"
"16964904"	0.514857940865778	7.40533721982268	5.51960131230346	5.11101876153404e-06	0.00301359843294723	4.06085649878521	NA
"17023855"	-1.07067995621047	7.80214872558434	-5.51531959723002	5.17357059606132e-06	0.00301359843294723	4.04973868593745	NA
"16900441"	0.849089386654178	8.61500655328942	5.50677424822592	5.30071593773579e-06	0.00301359843294723	4.02754774234015	"DUSP2"
"16981502"	-0.836016369650436	7.45779774692072	-5.50400643209504	5.34256651320259e-06	0.00301359843294723	4.02035951376783	NA
"16922579"	-0.534969724354265	6.40860282881522	-5.48525900959376	5.63489744517465e-06	0.00310281602891796	3.97166297522424	"MORC3"
"16739606"	0.529888500234172	11.5932600908809	5.47303124636882	5.83415954911453e-06	0.00313782809052027	3.93989391940541	NA
"16728853"	-0.684726192661879	7.7700880450711	-5.45992004052581	6.05567732383261e-06	0.00318294657882447	3.90582334746369	NA
"17110367"	0.726107954451429	5.60068663894292	5.4481706922209	6.26134366600892e-06	0.00321791322141752	3.8752863640306	"MIR222"
"16718376"	0.635288021439251	9.54760725222843	5.42991701559197	6.59484648788746e-06	0.00326720241763074	3.82783480692181	NA
