"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Symbol"
"16786580"	1.6520312939089	6.09111754147677	7.83631552662264	8.59826874772605e-09	0.00019885216132866	8.96833135591962	NA
"16992402"	1.08785058983197	7.21746989014006	6.86320457926896	1.18358767075313e-07	0.00096677153661324	6.87251096300388	NA
"16764323"	1.77855982463918	7.96239186921289	6.84215905073476	1.25408164043746e-07	0.00096677153661324	6.82554279774871	NA
"17002858"	1.18381245763531	7.82077760742735	6.40488297591196	4.21202172279815e-07	0.00243528565957882	5.83540176111799	NA
"17117527"	0.823867403532183	7.35762043666446	6.09435678664458	1.00547507868613e-06	0.00451130175674802	5.11704901595483	"LOC399900"
"16692802"	0.698904851910936	7.32500528527859	6.04040097963784	1.17039869159373e-06	0.00451130175674802	4.99107587822917	NA
"16863287"	1.47789033980923	8.3823760546268	5.97473581446764	1.4083775148295e-06	0.00465307811220882	4.83733629987511	"FOSB"
"16920563"	1.01690110488474	5.51976935028059	5.9263871896601	1.61427521282217e-06	0.0046666678558673	4.72384881232171	NA
"16875338"	1.05337282785323	5.8925527685893	5.81349728889736	2.22105353865317e-06	0.00570736724315909	4.45795204272913	NA
"17004950"	1.04375771426567	5.98466558406072	5.67448526734872	3.29288768907529e-06	0.00656676515862439	4.12889594521465	NA
"17092750"	-0.782832136585931	9.72175368671658	-5.65727343356099	3.45761272294724e-06	0.00656676515862439	4.08803740101589	NA
"16898531"	-0.710588605220253	4.48593999323608	-5.63592396069029	3.67348983383553e-06	0.00656676515862439	4.03732295712151	NA
"16698226"	1.25841804323249	8.61271767010731	5.59254559931626	4.15473117806363e-06	0.00656676515862439	3.93416828970605	"LINC01136"
"16786601"	1.20592432708897	8.2786793500549	5.56570284534593	4.48374240486667e-06	0.00656676515862439	3.87026291497537	"LINC01220"
"16908368"	0.705009615827892	8.43049260788037	5.56419806116911	4.50294232242719e-06	0.00656676515862439	3.86667882523629	"CATIP-AS1"
"17075395"	0.998309619847086	8.04673537876085	5.56107154311589	4.54309865257017e-06	0.00656676515862439	3.85923155746534	"EGR3"
"17052242"	0.634246777566172	3.32809949738941	5.50695046050538	5.29806269604707e-06	0.00718005623436607	3.73020433253617	NA
"16674022"	1.09228576186698	8.0976252458683	5.48817994486367	5.58831721445018e-06	0.00718005623436607	3.68540634825783	NA
"17054823"	0.607951453834094	10.116444830323	5.41459109017699	6.8885745028295e-06	0.00838484539615462	3.50955341145124	NA
"16848894"	1.47693944892102	5.19371617186124	5.38261097155882	7.54440591050227e-06	0.0087239737746093	3.4330262627365	NA
"16740337"	1.15416496563224	7.92732429874849	5.36270283513468	7.98390835635784e-06	0.00879256421702323	3.38535667253538	NA
"16786587"	1.20034537461095	11.3864324785727	5.22471592550573	1.1822541904855e-05	0.0124281784833446	3.05437910583158	"FOS"
"16739208"	0.611111801739618	11.6788953925824	5.15530633655416	1.44041345132869e-05	0.0144836703864689	2.8875692946731	NA
"16678132"	0.602758903450953	11.3476126371966	5.13251048280475	1.53694075029153e-05	0.0148103453049968	2.83274593881214	NA
"16934043"	1.82372287636536	8.04841536662865	5.11171680059768	1.63061599998187e-05	0.0150845024926322	2.7827228295729	NA
"17016360"	0.946263398270594	5.76734694147091	5.09402644487134	1.71478755318294e-05	0.0152530352855623	2.74015490703939	NA
"16747661"	1.16360753106639	4.90491203392407	4.96859800503778	2.44985203657333e-05	0.0196219748442631	2.43811833093651	"MIR200C"
"17092747"	-0.723970978972416	11.1702937139629	-4.9580212327225	2.52463411151053e-05	0.0196219748442631	2.41263556033714	NA
"16989736"	2.17234533401077	9.78473227137822	4.9528378542503	2.56210942308639e-05	0.0196219748442631	2.40014662945391	"EGR1"
"16697370"	1.08929755452676	12.0020642293183	4.94309531775832	2.63405422686669e-05	0.0196219748442631	2.37667188476882	"PTGS2"
"17102753"	-0.889121600961033	3.03005173131127	-4.93355488261872	2.70645768383161e-05	0.0196219748442631	2.35368306703099	NA
"16818391"	-0.723223714180281	7.44636370673692	-4.93244321700933	2.7150222467956e-05	0.0196219748442631	2.35100431397708	"LOC101928829"
"16789207"	0.812540301817991	6.9988714604492	4.90512624197514	2.93417927482185e-05	0.0199679352817961	2.28517580150016	"SNORA28"
"16766588"	0.880458510658537	5.09152263987902	4.90495919558992	2.93557227301884e-05	0.0199679352817961	2.28477323482232	NA
"16794266"	0.500814583163505	7.28099049514932	4.87489201112621	3.19734152401446e-05	0.0211271192645378	2.21231156063352	"LOC100289511"
"16967771"	1.0675727333517	11.9097748966456	4.83912169408996	3.53919730956243e-05	0.0227363933828473	2.12610215798087	"CXCL8"
"16949611"	0.920176168387183	9.49991859712998	4.74994585443419	4.55818438617007e-05	0.0284911162970149	1.9112020510591	"IL1RAP"
"16740335"	0.979763737059601	8.53552438828866	4.72526940161632	4.88846288542071e-05	0.0288508034894188	1.85174989789119	NA
"16740339"	0.78275544718003	9.30606777463696	4.72288165407184	4.92165663078478e-05	0.0288508034894188	1.84599767112712	NA
"16974315"	0.885905963370253	5.83699701562657	4.71801703402866	4.98997768658603e-05	0.0288508034894188	1.83427880473546	NA
"17076723"	0.791093704731107	7.39337525424818	4.6647830120003	5.80206699838378e-05	0.0327279032857614	1.7060680944096	NA
"17076273"	-0.612835744107277	5.12970261706752	-4.55428059886183	7.93012098384959e-05	0.0436666447603546	1.44017559823704	"LOC728024"
