"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Symbol"
"16778460"	-1.12832690747096	8.0827006818387	-8.21531427241336	3.19255663805185e-09	7.38342573682252e-05	10.8604172965344	"KBTBD7"
"17005001"	1.17230444562598	8.43528168843743	7.83534156876443	8.62038671224088e-09	9.96818417469974e-05	9.96171207526002	"CD83"
"17052181"	-0.81116747303949	5.55580975013446	-7.1111275044054	6.00765972473317e-08	0.000281486026494923	8.19104853568146	NA
"16864165"	0.886833896097107	9.31289558179992	7.10638899467663	6.08565802946605e-08	0.000281486026494923	8.17922799746764	NA
"16864166"	0.886833896097107	9.31289558179992	7.10638899467663	6.08565802946605e-08	0.000281486026494923	8.17922799746764	NA
"16907511"	0.736234509423343	3.81710426759403	7.03661956782902	7.36063434830974e-08	0.000283715650955599	8.00484940789492	NA
"16844044"	0.677956408777765	7.31043982793256	6.9426730367487	9.51703644337571e-08	0.000314429288322786	7.76907031899602	NA
"16871531"	0.63667996199953	8.86728295012479	6.82807271454449	1.30362784060246e-07	0.00036155366308469	7.47998366132949	"NFKBID"
"16981502"	-1.03292110607065	7.45779774692072	-6.80035058887273	1.40700608283055e-07	0.00036155366308469	7.40981568036727	NA
"17118158"	0.920687525338126	8.77131162507133	6.72407315836938	1.73642294433303e-07	0.000367717424870532	7.21628336190878	NA
"16752018"	0.913979238015692	10.0026916274593	6.704725783315	1.83175363926929e-07	0.000367717424870532	7.16708802283042	NA
"17118421"	-0.835560765983634	7.51002258926997	-6.67389922933319	1.9947215830097e-07	0.000367717424870532	7.08861618932917	"ZNF322"
"16859268"	0.831918724578516	8.63610470392073	6.66103692146906	2.06698945964324e-07	0.000367717424870532	7.05584231525028	NA
"16664005"	0.995358938921763	9.52271239174831	6.58623829094725	2.54302989879061e-07	0.000385668177129645	6.86488744395863	"PLK3"
"16835631"	0.922512787145296	8.68249257486588	6.57913096350954	2.59367761357181e-07	0.000385668177129645	6.84671113825218	NA
"16898531"	-0.825984938021788	4.48593999323608	-6.55117218200166	2.80301993789954e-07	0.000385668177129645	6.77515642135317	NA
"17112568"	-0.834455565210963	5.07123884660282	-6.53694247785494	2.91604811635784e-07	0.000385668177129645	6.73870633080626	"MIR548M"
"17117445"	-1.051360284624	8.6701680374815	-6.50170114143874	3.21623311778336e-07	0.000385668177129645	6.64834177135538	NA
"16863287"	1.60060611741423	8.3823760546268	6.47084457958178	3.50464701941129e-07	0.000385668177129645	6.56911407733715	"FOSB"
"16864901"	-0.849806546057859	6.87268714333834	-6.4670533717608	3.54184225530966e-07	0.000385668177129645	6.5593729489136	"ZNF137P"
"16740630"	1.03124735009954	6.62506669963348	6.45982948550902	3.61382366772411e-07	0.000385668177129645	6.54080782141617	"FOSL1"
"16903897"	1.66780284107746	8.43565120680816	6.45441515923837	3.66874211823937e-07	0.000385668177129645	6.52688970250798	"NR4A2"
"17000465"	0.63145684538984	8.91917512851018	6.38071501205129	4.50593682222532e-07	0.000441771197900185	6.33714197563917	"ETF1"
"16839524"	0.978112836444216	7.91835929076244	6.37452675485565	4.58447215358864e-07	0.000441771197900185	6.32118524276946	NA
"16755525"	0.730952312068727	10.7652646134473	6.35302034905185	4.86832647964543e-07	0.000450359145979039	6.26570092010489	NA
"16858509"	-0.803475246611487	7.44405419388127	-6.31598954360788	5.39934245675099e-07	0.000480271511528	6.1700610987961	"ZNF627"
"16943467"	0.572837616218161	10.2058758250527	6.26762794355398	6.18200418222211e-07	0.00051650797726904	6.0449629006136	"NFKBIZ"
"16791991"	0.853202733766752	11.4406790691053	6.26352882021172	6.25339359343327e-07	0.00051650797726904	6.03434966417842	"NFKBIA"
"16672654"	-0.941056057735263	9.19188532059596	-6.21595389154748	7.14544472027154e-07	0.000569836896709379	5.91106005767529	"SLAMF7"
"16989736"	2.71106210022687	9.78473227137822	6.18108492466805	7.8799126088744e-07	0.000607462463018128	5.82057033930335	"EGR1"
"17110367"	0.822163884199862	5.60068663894292	6.16890250360122	8.1541012526096e-07	0.000608322256997104	5.78893045021996	"MIR222"
"16755527"	0.982054564001563	9.49908049418611	6.1555273848697	8.46623576667612e-07	0.000611870733049746	5.75417831232832	NA
"16790261"	0.748487509041425	11.2364235159654	6.10998296549513	9.62239951999152e-07	0.000662018644574635	5.63572909957275	NA
