"Intercept.T1"	"Intercept.T2"	"Intercept.T3"	"Intercept.T4"	"T1.T2"	"T1.T3"	"T1.T4"	"T2.T3"	"T2.T4"	"T3.T4"	"AveExpr"	"F"	"P.Value"	"adj.P.Val"	"Symbol"
"17103543"	-0.177349369735	0.0331978603365792	0.326614098122644	0.914197590323825	0.21054723007158	0.503963467857645	1.09154696005883	0.293416237786065	0.880999729987246	0.587583492201181	6.01262437206434	20.5469040520451	3.06925758483245e-11	2.40626820490915e-08	NA
"16851247"	-0.066214924944652	0.172171023190109	0.48357472519363	1.06170223078077	0.238385948134761	0.549789650138282	1.12791715572542	0.311403702003521	0.88953120759066	0.578127505587139	5.09164036284311	19.7363891377467	6.41187404819474e-11	4.55087616769441e-08	NA
"17094863"	-0.119963249185291	0.402938613353851	0.873265247208712	1.2002978015283	0.522901862539142	0.993228496394003	1.32026105071359	0.470326633854861	0.797359188174449	0.327032554319588	4.78582959515274	19.5314787207452	7.74329728594792e-11	4.82523570373845e-08	NA
"16811670"	-0.0622483365841271	-0.256272840244323	-0.445296831801663	-1.27892700227696	-0.194024503660196	-0.383048495217536	-1.21667866569283	-0.18902399155734	-1.02265416203264	-0.833630170475296	4.20662351100711	18.9949813700982	1.27505049907562e-10	7.06264638665755e-08	NA
"17084415"	0.185226944639473	0.145575753389148	0.143636984484988	-0.872844899491651	-0.0396511912503259	-0.0415899601544858	-1.05807184413112	-0.00193876890415989	-1.0184206528808	-1.01648188397664	5.87562071979049	18.0439957837884	3.14063488117403e-10	1.44969379718785e-07	NA
"17115971"	-0.0769132502311791	0.478799490439136	0.950549295505372	1.11078203645666	0.555712740670315	1.02746254573655	1.18769528668784	0.471749805066236	0.631982546017521	0.160232740951285	7.7962523630495	17.8516845788962	3.77913020812131e-10	1.62411378564882e-07	NA
"16705959"	-0.0867628986953726	0.0228787422722618	0.442353434106261	0.945235451249545	0.109641640967634	0.529116332801634	1.03199834994492	0.419474691833999	0.922356708977283	0.502882017143284	9.09135855217874	17.0364132916778	8.37109717330502e-10	3.06849953149707e-07	NA
"16872223"	0.154055141594856	-0.140943515959961	-0.70768980574999	-0.942272075333889	-0.294998657554817	-0.861744947344846	-1.09632721692875	-0.566746289790029	-0.801328559373928	-0.2345822695839	9.6358229868377	16.8385846353332	1.01801047755449e-09	3.62498988050332e-07	NA
"16706421"	-0.210638135457091	-0.213395884050688	0.255888514681857	2.01416258956997	-0.00275774859359679	0.466526650138948	2.22480072502707	0.469284398732545	2.22755847362066	1.75827407488812	6.13050634567376	16.6683191423991	1.20573909695694e-09	4.0849181706029e-07	NA
"16794955"	0.281465950852565	-0.0669477412473407	-0.654832830485762	-1.19660703507764	-0.348413692099905	-0.936298781338326	-1.4780729859302	-0.587885089238421	-1.1296592938303	-0.541774204591874	7.82939470289809	16.5455828930661	1.36285869645791e-09	4.41176829453375e-07	NA
"17117453"	0.163397174660201	0.0348730343796095	-0.575854603894015	-0.957482233644297	-0.128524140280591	-0.739251778554216	-1.1208794083045	-0.610727638273625	-0.992355268023907	-0.381627629750282	9.11488425793695	16.5265846268597	1.38899713160877e-09	4.4387362182667e-07	NA
"16708238"	-0.240466330792214	-0.073450963151255	0.106628351040139	1.12390831635739	0.167015367640959	0.347094681832353	1.3643746471496	0.180079314191394	1.19735927950865	1.01727996531725	6.34947919813895	16.2352556613228	1.86107557943484e-09	5.58905661361358e-07	NA
"16740337"	0.284903473861692	0.424346994227294	-0.10090050769643	-1.239122014872	0.139443520365602	-0.385803981558122	-1.52402548873369	-0.525247501923724	-1.66346900909929	-1.13822150717557	6.19380914825343	16.1674624447861	1.9928731105036e-09	5.8440417826368e-07	NA
"16691755"	0.0240565533119401	1.70302852314686	1.39700843226317	1.03212796747544	1.67897196983492	1.37295187895123	1.0080714141635	-0.306020090883685	-0.670900555671418	-0.364880464787733	6.07330252420938	16.0841838985227	2.16800288568896e-09	6.07728673249806e-07	NA
"16782094"	0.0773681225696237	0.585154758364493	0.771622012443427	1.06470690406829	0.507786635794869	0.694253889873804	0.987338781498667	0.186467254078934	0.479552145703797	0.293084891624863	7.54435032791863	15.934032241944	2.5248151313242e-09	6.76599962149672e-07	NA
"16882821"	-0.0973884410382437	0.921185308031403	0.879815576279577	0.955437528399766	1.01857374906965	0.97720401731782	1.05282596943801	-0.0413697317518258	0.034252220368364	0.0756219521201897	5.34733819610474	15.8265642440456	2.8168283597694e-09	7.23837770057856e-07	NA
"16711138"	0.187271004712903	0.255590814075363	-0.197089156970319	-1.45651351892205	0.0683198093624604	-0.384360161683222	-1.64378452363495	-0.452679971045683	-1.71210433299741	-1.25942436195173	4.93329341247461	15.1552577876954	5.62275676249764e-09	1.35916527193419e-06	NA
"16761514"	-0.0255352081512905	0.5517705061328	1.03371988121296	1.20038645482295	0.57730571428409	1.05925508936425	1.22592166297424	0.481949375080164	0.648615948690153	0.166666573609988	4.9721770709064	14.0961049843313	1.71973004780653e-08	3.29738393627889e-06	"TAS2R19"
"16853375"	0.0574819378535345	1.23887546627459	0.988868430029612	1.042464151322	1.18139352842105	0.931386492176077	0.984982213468464	-0.250007036244977	-0.196411314952591	0.0535957212923863	6.29985361239244	13.6903437299841	2.66354764868537e-08	4.67546399233321e-06	NA
"17020497"	0.0557746898858396	2.08074146723268	1.76453466933648	1.30182616173008	2.02496677734684	1.70875997945064	1.24605147184424	-0.316206797896198	-0.778915305502606	-0.462708507606408	6.13002593408057	12.7693670894761	7.33306938963764e-08	1.10110896148258e-05	NA
"16761507"	0.120071191198613	0.475452961786403	0.759602906444519	1.05663773227335	0.35538177058779	0.639531715245906	0.936566541074734	0.284149944658116	0.581184770486944	0.297034825828828	4.07220101564695	12.7185539550369	7.76081082058886e-08	1.12468587508138e-05	"TAS2R50"
"16932753"	-0.189095022011943	0.109349911803887	0.354686585109189	0.942001552915026	0.29844493381583	0.543781607121132	1.13109657492697	0.245336673305302	0.83265164111114	0.587314967805837	5.65592598258248	12.0707399165009	1.61118806868687e-07	2.00802369000445e-05	NA
"16963396"	-0.149319038675818	0.0397175585176432	0.338302321379627	0.859450306736647	0.189036597193462	0.487621360055445	1.00876934541246	0.298584762861983	0.819732748219003	0.52114798535702	6.7150346870585	12.0490436945515	1.65150414766597e-07	2.02785184161192e-05	NA
"16822892"	0.0577826250284295	-0.392249252593361	-0.805364759086387	-1.21796041793508	-0.45003187762179	-0.863147384114816	-1.27574304296351	-0.413115506493026	-0.825711165341718	-0.412595658848693	8.01114456668075	11.7660885542354	2.28305736483977e-07	2.59851542812768e-05	NA
"17016490"	0.119164616157952	-0.352781197840828	-0.703922188433298	-0.94429359886098	-0.47194581399878	-0.82308680459125	-1.06345821501893	-0.35114099059247	-0.591512401020152	-0.240371410427682	3.73993046709616	11.2413876520649	4.19348496419499e-07	4.13540320724249e-05	"HIST1H2AJ"
"16855340"	-0.124920000008462	-0.661198612387199	-1.19729989921238	-1.3758012669149	-0.536278612378737	-1.07237989920392	-1.25088126690644	-0.536101286825184	-0.714602654527701	-0.178501367702516	8.76250213461537	11.1637261354171	4.59223949788366e-07	4.40254468170186e-05	"SNORA37"
"16740563"	0.0612432859605248	-0.218020081128201	-0.4786105588009	-1.28825569164947	-0.279263367088726	-0.539853844761425	-1.34949897761	-0.260590477672699	-1.07023561052127	-0.809645132848574	6.40688030220723	11.0188276944542	5.44356513524865e-07	4.97019430627135e-05	NA
"16717520"	-0.212868241049984	-0.449863252393623	-1.06446962713097	-1.2797066354734	-0.236995011343639	-0.851601386080983	-1.06683839442341	-0.614606374737344	-0.829843383079774	-0.215237008342431	9.43581484892264	10.7704504449959	7.29907554281885e-07	6.14310218812411e-05	"SNORA12"
"16949611"	0.211733358998695	0.000455629463028018	-0.0376910611804053	-0.828551084769958	-0.211277729535667	-0.249424420179101	-1.04028444376865	-0.0381466906434333	-0.829006714232986	-0.790860023589553	7.85173297905962	10.5756447938073	9.2017967485543e-07	7.32792286755478e-05	"IL1RAP"
"16735807"	-0.163827628769794	0.267974299979026	0.43772598984994	1.22075240174537	0.43180192874882	0.601553618619734	1.38458003051517	0.169751689870914	0.952778101766345	0.783026411895431	6.76607709044586	10.4773574802022	1.03482248967279e-06	8.16265360050123e-05	NA
"16659138"	0.0412993836567761	-0.277795089780016	-1.12872067744036	-1.07813315090091	-0.319094473436792	-1.17002006109714	-1.11943253455769	-0.850925587660349	-0.800338061120899	0.0505875265394504	8.75748543404359	10.0256848447909	1.78337848338201e-06	0.000124866550777472	"RNU5E-1"
"16688212"	-0.304054579992137	0.00650526712543087	0.162831279903435	0.750462955773011	0.310559847117568	0.466885859895572	1.05451753576515	0.156326012778004	0.74395768864758	0.587631675869575	6.12208077577813	9.97497942653157	1.89666633872155e-06	0.000131323069886037	"MIR101-1"
"16661495"	-0.0392411696043693	-0.225499216952579	-0.833847485541588	-1.25956090792228	-0.186258047348209	-0.794606315937219	-1.22031973831791	-0.608348268589009	-1.0340616909697	-0.425713422380695	5.22733747713287	9.93481573329967	1.99162721216247e-06	0.000136758401901823	"SCARNA1"
"17118856"	0.0109125445442899	-0.408780647677009	-0.827447406368128	-1.1330737808792	-0.419693192221299	-0.838359950912418	-1.14398632542349	-0.418666758691119	-0.724293133202195	-0.305626374511077	10.814922666942	9.77053503167642	2.43373861591804e-06	0.000159221440263446	NA
"17119726"	-0.124978890460663	-0.360525215026926	-1.08684465140472	-0.570800187798498	-0.235546324566263	-0.961865760944061	-0.445821297337835	-0.726319436377798	-0.210274972771572	0.516044463606226	8.34597446880097	9.42834526223133	3.70761866146199e-06	0.000222154093162504	NA
"16827570"	-0.354955509382818	-0.0132948058887923	0.494329801086138	0.962649271002188	0.341660703494026	0.849285310468956	1.31760478038501	0.507624606974931	0.97594407689098	0.468319469916049	5.48364962782767	9.30987166481896	4.29395687014845e-06	0.000248909695221675	NA
"17126178"	-0.0834369562452668	0.638711274933867	0.778107844935666	1.14777903719129	0.722148231179134	0.861544801180933	1.23121599343655	0.139396570001798	0.509067762257419	0.369671192255621	5.47554288439295	9.16120189051456	5.16670692332706e-06	0.000288964565868993	NA
"16697370"	0.256295961120873	0.123844500708225	-0.0582415984989009	-1.04827646743554	-0.132451460412648	-0.314537559619774	-1.30457242855642	-0.182086099207126	-1.17212096814377	-0.990034868936643	10.4676320713587	9.15882890791163	5.18202523242557e-06	0.000288964565868993	"PTGS2"
"16721807"	-0.112035211360951	-0.625539631447715	-0.831224378489857	-1.26311301677007	-0.513504420086765	-0.719189167128906	-1.15107780540911	-0.205684747042142	-0.63757338532235	-0.431888638280208	11.2085550421287	9.11025202553943	5.50605070093823e-06	0.000301538712725486	"SNORA23"
"17112193"	-0.227614066668543	-0.1296344870115	0.0845422673810221	0.794902992345854	0.0979795796570428	0.312156334049565	1.0225170590144	0.214176754392522	0.924537479357354	0.710360724964832	4.02922279179258	8.92282796515259	6.96393555370934e-06	0.000362998123002205	"MIR374A"
"17122936"	-0.0597247446791513	-0.209926590253183	-0.773704207176142	-1.10191385211733	-0.150201845574031	-0.71397946249699	-1.04218910743818	-0.563777616922959	-0.89198726186415	-0.328209644941191	11.2839918043865	8.75794875316424	8.57245979782451e-06	0.000424805433241697	NA
"16967863"	0.245713636178801	-0.0643663073146454	-0.0774560859207964	-1.22964372159405	-0.310079943493446	-0.323169722099597	-1.47535735777285	-0.013089778606151	-1.16527741427941	-1.15218763567326	5.4792245641942	8.06701945645881	2.07266871745511e-05	0.000846940007398132	"AREG"
"16967853"	0.208890075620165	-0.0518674955614173	-0.0615215813673489	-1.05438208500212	-0.260757571181583	-0.270411656987514	-1.26327216062229	-0.00965408580593152	-1.0025145894407	-0.992860503634772	5.12239316468514	7.89620913106833	2.58603654459533e-05	0.00100875660266953	"AREG"
"16660682"	-0.20497270373539	0.0256524448657283	0.394576732196534	0.925529452078204	0.230625148601118	0.599549435931924	1.13050215581359	0.368924287330806	0.899877007212476	0.53095271988167	5.56120665681081	7.89456480639763	2.59156660684434e-05	0.00100933420690941	NA
"17122932"	-0.145279897556977	-0.205825010269949	-0.730668782015131	-1.10761059960821	-0.0605451127129726	-0.585388884458155	-0.962330702051231	-0.524843771745182	-0.901785589338258	-0.376941817593076	9.71331494592617	7.76365017209921	3.07312528535407e-05	0.00113989167950499	NA
"16967771"	0.431523991533643	0.465399267269445	-0.103629983663977	-0.754591729073885	0.0338752757358023	-0.53515397519762	-1.18611572060753	-0.569029250933422	-1.21999099634333	-0.650961745409909	10.3470053576497	7.5098882007761	4.2848804137301e-05	0.00148739420442997	"CXCL8"
"17074305"	0.222133950106206	0.345481733458803	0.418440588985764	-0.623154382365862	0.123347783352597	0.196306638879558	-0.845288332472068	0.0729588555269611	-0.968636115824665	-1.04159497135163	7.50305653505193	7.42838957678078	4.77033888292703e-05	0.00160079713078888	"DEFA4"
"16842458"	-0.168843239095444	0.172058716666946	-0.233126307769954	-0.850858619170382	0.34090195576239	-0.0642830686745102	-0.682015380074938	-0.4051850244369	-1.02291733583733	-0.617732311400428	4.89013329676525	6.99772535044461	8.45014426841672e-05	0.00252325198618652	NA
"17121972"	0.367314628559128	0.133190654723668	0.248336329677094	-0.846879680683784	-0.23412397383546	-0.118978298882034	-1.21419430924291	0.115145674953426	-0.980070335407452	-1.09521601036088	4.84238867054276	6.96286809236573	8.85340770261045e-05	0.00261469242174488	NA
"16889758"	-0.0877298085866647	0.143961270691821	0.942308352371617	0.738025212647721	0.231691079278486	1.03003816095828	0.825755021234386	0.798347081679796	0.5940639419559	-0.204283139723896	5.54410391073867	6.83821298424376	0.000104639652290693	0.00293519912846683	NA
"17116675"	-0.167165106706238	1.27067426867954	0.916008341167306	0.180583304897317	1.43783937538578	1.08317344787354	0.347748411603555	-0.354665927512238	-1.09009096378223	-0.735425036269989	7.25418994337752	6.77415939822261	0.000114052470394329	0.00315874653005449	NA
"16713395"	0.241615328691067	1.49122291837223	1.03966996757132	0.643204268642525	1.24960758968116	0.798054638880251	0.401588939951458	-0.451552950800912	-0.848018649729704	-0.396465698928792	4.53042413609606	6.68502465938606	0.000128613232115391	0.0034620015374819	NA
"16798228"	-0.155629093705755	-0.612829792256611	-1.50374511878136	-0.946933594139331	-0.457200698550857	-1.34811602507561	-0.791304500433577	-0.890915326524754	-0.33410380188272	0.556811524642034	6.96369077266047	6.65792218052752	0.00013340762642321	0.003552690701095	"SNORD116-26"
"16798222"	-0.097137573006588	-0.522444142638364	-1.24598596475025	-0.793731840544129	-0.425306569631776	-1.14884839174366	-0.696594267537541	-0.723541822111882	-0.271287697905764	0.452254124206117	4.74826774377829	6.42979267458606	0.000181762621916325	0.00455796289123371	"SNORD116-25"
"16862563"	0.362868035793995	0.463770216880951	0.601339697249575	-0.535906089898699	0.100902181086956	0.23847166145558	-0.898774125692694	0.137569480368624	-0.99967630677965	-1.13724578714827	5.9518843607946	6.42658254541633	0.000182558258933388	0.00456872205037513	"CEACAM6"
"16961947"	-0.0970121283759937	-0.147926833264227	-1.02708248201004	-0.873113615290437	-0.0509147048882337	-0.930070353634044	-0.776101486914444	-0.87915564874581	-0.72518678202621	0.1539688667196	9.91800407596675	6.35386952398286	0.00020156667814895	0.00489216262856936	NA
"16907154"	0.0465208504436365	-0.102949865033529	-1.15944869818869	-1.60796879697334	-0.149470715477166	-1.20596954863233	-1.65448964741698	-1.05649883315516	-1.50501893193981	-0.448520098784647	3.62408433676435	6.29853697637923	0.000217379212118359	0.00518343205846803	NA
"17074331"	0.212936085006675	0.580541762779092	0.451935614539044	-0.855554013876624	0.367605677772417	0.23899952953237	-1.0684900988833	-0.128606148240047	-1.43609577665572	-1.30748962841567	7.13459026325322	6.10232881475421	0.00028442691221329	0.00641014937959175	NA
"16748117"	-0.14731989712467	0.543911112593704	0.953133612219407	1.26137111387542	0.691231009718374	1.10045350934408	1.40869101100009	0.409222499625703	0.717460001281714	0.308237501656011	3.79817587628949	6.07026152084847	0.000297247551296183	0.00661418947450994	NA
"17098171"	-0.0925670987218972	-0.147390547502123	-0.522577621355508	0.63150143736013	-0.0548234487802262	-0.43001052263361	0.724068536082027	-0.375187073853384	0.778891984862253	1.15407905871564	4.5996786865465	6.02125375415654	0.000317992535706411	0.0068744856418196	"SNORD90"
"16952883"	0.3720564053866	0.513514871068617	0.446991366686693	-0.547185708734395	0.141458465682017	0.0749349613000927	-0.919242114120996	-0.0665235043819239	-1.06070057980301	-0.994177075421089	7.35907951359527	5.68357220412095	0.00050753197447206	0.00987567681162417	"LTF"
"16872824"	0.311360568032483	0.460272287013809	0.491946179066661	-0.680688015657013	0.148911718981326	0.180585611034179	-0.992048583689495	0.0316738920528525	-1.14096030267082	-1.17263419472367	6.95778325446619	5.5908597386733	0.000577517090153101	0.0108434107376815	"CEACAM8"
"17074322"	0.317913761880009	0.508524014923065	0.466397460221376	-0.649525521377674	0.190610253043056	0.148483698341368	-0.967439283257683	-0.0421265547016887	-1.15804953630074	-1.11592298159905	9.4301613901716	5.59069288769898	0.000577651546362482	0.0108434107376815	NA
"16743686"	0.333598125164384	0.504646373325416	0.632922586700904	-0.391456820863187	0.171048248161032	0.29932446153652	-0.725054946027571	0.128276213375488	-0.896103194188603	-1.02437940756409	8.04796332745952	5.55394121714978	0.000608060354387691	0.0112855639564167	"MMP8"
"17074313"	0.313483142909581	0.503666431019061	0.473544786839684	-0.641457825418192	0.19018328810948	0.160061643930103	-0.954940968327772	-0.0301216441793777	-1.14512425643725	-1.11500261225788	9.43406887492278	5.55155411112008	0.000610091102987606	0.0113050717711601	NA
"16900018"	0.0937057817962432	0.506032037885038	0.0270547992075554	-0.863070070609941	0.412326256088795	-0.0666509825886878	-0.956775852406184	-0.478977238677483	-1.36910210849498	-0.890124869817496	3.94688865632778	5.42038983228998	0.000733011234148898	0.013018691379677	NA
"16989736"	0.674113013653159	0.232682709282416	-0.13746815440893	-0.783157007286365	-0.441430304370742	-0.811581168062089	-1.45727002093952	-0.370150863691347	-1.01583971656878	-0.645688852877434	8.79312998558732	4.93226407711921	0.0014599895868292	0.0215080971875323	"EGR1"
"16753543"	-0.20595667097304	0.0907343468635471	0.18433936591355	0.814180034803631	0.296691017836587	0.39029603688659	1.02013670577667	0.0936050190500026	0.723445687940084	0.629840668890082	6.24238296311152	4.73436401609632	0.00193547411616197	0.0262144035512628	NA
"16771545"	-0.0695380844857789	-0.311497263067404	-0.137893767279733	0.733763272864424	-0.241959178581625	-0.0683556827939542	0.803301357350203	0.17360349578767	1.04526053593183	0.871657040144157	5.20542248498844	4.21597186038402	0.0040769782800958	0.0443573813224216	NA
"16790255"	0.240027171779992	0.527118076161417	1.3710781023492	0.23346669479891	0.287090904381425	1.13105093056921	-0.00656047698108164	0.843960026187786	-0.293651381362507	-1.13761140755029	3.68234566037577	4.04824631466992	0.0051979158384443	0.0526984930345694	NA
"16995712"	0.765130528762293	0.287891680978295	1.18332422133724	-0.124540026318056	-0.477238847783998	0.41819369257495	-0.889670555080349	0.895432540358948	-0.412431707296351	-1.3078642476553	3.70594659529191	4.0154393729763	0.0054513636346208	0.054475344933525	NA
"16835617"	0.479450266410966	0.484078420173461	0.0133181426760842	-0.522818439886083	0.00462815376249459	-0.466132123734882	-1.00226870629705	-0.470760277497376	-1.00689686005954	-0.536136582562167	5.38570687535211	3.98045061069493	0.00573549213485693	0.0564847400053117	NA
"16975302"	0.341897625149262	0.12858050461866	0.330196597072903	-0.868972854743759	-0.213317120530601	-0.0117010280763585	-1.21087047989302	0.201616092454243	-0.997553359362419	-1.19916945181666	4.93946492969157	3.69197697906184	0.00873033174202455	0.0755203347243731	NA
"16775083"	0.0597434310815332	0.167519749873437	0.369926610428159	-0.896027586619757	0.107776318791903	0.310183179346626	-0.955771017701291	0.202406860554722	-1.06354733649319	-1.26595419704792	6.30726451068281	3.68726826154101	0.00879055650217886	0.0757607641457268	"OLFM4"
"16997010"	-0.166970451219089	-0.302430346794754	-0.51944556408724	-1.00409184304711	-0.135459895575665	-0.352475112868151	-0.837121391828017	-0.217015217292486	-0.701661496252352	-0.484646278959866	5.51310541921616	3.37490783296686	0.013883934883804	0.103358633028681	NA
"16698947"	-0.168631206997827	-0.429015347586006	-0.675791993910117	-1.04758674363393	-0.260384140588179	-0.50716078691229	-0.878955536636105	-0.246776646324111	-0.618571396047926	-0.371794749723815	4.40627260058775	3.35185306657697	0.0143612797316065	0.105854994007788	NA
"16835635"	-0.341564641883776	0.0125830442536383	0.789757642319498	0.0435891083575122	0.354147686137415	1.13132228420327	0.385153750241289	0.77717459806586	0.0310060641038739	-0.746168533961986	5.48140283072874	3.1233743692223	0.0200835794012097	0.131836172861812	NA
"17006313"	0.183566828807843	0.340004633631939	0.675376602509647	-0.394297261538699	0.156437804824096	0.491809773701804	-0.577864090346542	0.335371968877709	-0.734301895170638	-1.06967386404835	3.94985966857366	3.02815684099914	0.0230994011321732	0.143836041124294	NA
"16835627"	-0.441229553609143	0.0891443244548169	-0.360221592536327	-0.911618160229426	0.53037387806396	0.0810079610728165	-0.470388606620283	-0.449365916991144	-1.00076248468424	-0.551396567693099	5.04311221381211	2.70316948720173	0.0372403374639072	0.195160464236541	NA
"17068615"	0.549207054852502	0.0770875411989218	-0.168608584877946	-0.559522551308957	-0.47211951365358	-0.717815639730448	-1.10872960616146	-0.245696126076868	-0.636610092507879	-0.390913966431011	4.9465533131548	2.6630730546026	0.0394989884386269	0.202791305009519	NA
"17017216"	0.710530851501125	0.0667940955116109	-0.00347259636399766	-0.434150535115985	-0.643736755989514	-0.714003447865123	-1.14468138661711	-0.0702666918756085	-0.500944630627596	-0.430677938751987	4.41275594621424	2.65066813600106	0.0402249759260966	0.204428037861349	NA
"16993401"	0.0231496045564432	-0.29079451968774	-0.0262238918062865	0.877524332576248	-0.313944124244183	-0.0493734963627297	0.854374728019805	0.264570627881453	1.16831885226399	0.903748224382535	4.16709876123386	2.59081392813667	0.0439185317762006	0.215494748632594	NA
"16833204"	-0.0225183289238169	-0.454306714999368	-0.709553074618397	-1.01637290152708	-0.431788386075551	-0.68703474569458	-0.993854572603261	-0.255246359619029	-0.562066186527709	-0.30681982690868	6.08005152745718	2.40688453956763	0.0575043041836112	0.253556038577869	"CCL2"
"16769753"	-0.300380510303638	-0.490268097130111	0.519025408381781	-0.113157615606408	-0.189887586826473	0.819405918685419	0.18722289469723	1.00929350551189	0.377110481523703	-0.63218302398819	3.49122472107617	2.38875456038049	0.0590497997861825	0.257403563457739	NA
