"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Symbol"
"16721807"	1.1866605965566	11.2085550421287	4.97896060129651	4.39848951966022e-06	0.000285741199778601	4.01041181287714	"SNORA23"
"16766578"	0.36280781112292	7.01415201268423	4.97641648386537	4.44137782011453e-06	0.000287486270498995	4.00123173414845	"DDIT3"
"17010639"	-0.355710025678412	8.09533977190556	-4.97589534863419	4.4502133799732e-06	0.000287486270498995	3.99935156023294	"DOPEY1"
"16752010"	0.797867849071184	7.24889649433293	4.97453396952748	4.47337602471588e-06	0.000288177624856836	3.99444034723835	NA
"16712350"	-0.503617345725687	6.05639432587488	-4.97272898720832	4.50426810406375e-06	0.000289361690118562	3.98792977969103	NA
"16868472"	0.430091240049564	8.17727824359581	4.96782585612762	4.58924192060082e-06	0.000294003872292895	3.97024970654566	"FBXL12"
"16861392"	0.293226585792134	11.910115050236	4.96048573671334	4.71938836027337e-06	0.00030150633869625	3.94379724946705	NA
"16763966"	0.736134275783141	4.03771396488379	4.95785756326209	4.76686020995068e-06	0.000303700209574461	3.93433019856125	"SNORA2A"
"17095828"	0.959878844218496	8.80079254230014	4.95711923530621	4.78028021083885e-06	0.000303718517681511	3.93167105625395	NA
"16735810"	-0.660936814709679	10.6220240913535	-4.95481804144726	4.82234468164901e-06	0.000304825802591262	3.92338431774141	NA
"16691879"	-0.407057519228814	5.59893579569662	-4.95472412970989	4.82406899936879e-06	0.000304825802591262	3.92304617385	"PPIAL4G"
"16793096"	-0.325403629972996	8.8974249518361	-4.95272185699857	4.86097663617072e-06	0.000306320999086431	3.91583738683553	"DDHD1"
"16708097"	-0.313559437811545	7.64412992938429	-4.95173534850662	4.87926222775027e-06	0.000306637765057556	3.91228615628543	"R3HCC1L"
"17091397"	0.379228132601583	7.7161988445491	4.95079430541329	4.8967677707746e-06	0.000306903924755296	3.90889889864668	"PHPT1"
"16674618"	0.363705940643934	7.55252234157626	4.94284217620503	5.04716871573745e-06	0.000314435838691727	3.88028741271282	"IER5"
"16839971"	-0.385450041120731	6.77705561917796	-4.94239363339236	5.05578541047939e-06	0.000314435838691727	3.87867421014546	NA
"16786587"	0.88920658296553	10.6977354562082	4.94195455584078	5.06423420574946e-06	0.000314435838691727	3.87709511595387	"FOS"
"16875879"	-0.477851597353887	6.66309016488373	-4.94158652759924	5.07132649422813e-06	0.000314435838691727	3.87577159324957	NA
"16849306"	0.778093840896598	4.02081018195066	4.93526365912858	5.19470251042505e-06	0.000321224291333155	3.85304015058724	NA
"17025487"	-0.389874343779743	6.95468365561431	-4.92697044077476	5.36098260987318e-06	0.000330622519516099	3.82324572771466	"CAHM"
"16903966"	-0.538650597019445	4.85396985318543	-4.92392647072798	5.42331088717753e-06	0.000333576890658922	3.81231578140547	NA
"16865244"	0.350235350375941	8.02843909265703	4.92218781693901	5.45922882597361e-06	0.000334895451083002	3.8060742418878	"TSEN34"
"16909081"	-0.340275805531892	10.2837292661732	-4.92137929537443	5.4760107643201e-06	0.000335036245890029	3.80317210816862	"DOCK10"
"16780126"	-0.440693756700402	5.77185390284196	-4.91876304263839	5.53066091477341e-06	0.000337487057984075	3.79378278153178	"RNU6-72P"
"17005092"	-0.668641090280656	4.95159870248769	-4.9180015773438	5.54666686777464e-06	0.000337573064871116	3.79105044160922	NA
"17045198"	0.453336041567368	5.75459265113893	4.91632009645808	5.58217205368069e-06	0.000338842239069484	3.78501754649902	"ANLN"
"16909154"	-0.843822848365776	4.18382613045416	-4.91433666019585	5.62433880664365e-06	0.000340508072202219	3.77790253090965	"MIR4439"
"16741075"	0.36564092275733	7.39794064507358	4.91237583758658	5.66633078810582e-06	0.000341935068153577	3.77086996541843	"CDK2AP2"
"16992462"	-0.577714664202837	7.76550494121758	-4.91185763712473	5.67747940376934e-06	0.000341935068153577	3.76901164065558	NA
"16787676"	-0.907305675306398	3.59165111375366	-4.90309436441881	5.86929267362915e-06	0.000352569173150705	3.73759958599156	NA
"16805629"	-0.475048857865254	5.03678505818233	-4.90051645027266	5.92691458358133e-06	0.000355089237287208	3.728364070953	NA
"16823561"	0.40308734155748	8.45485367548239	4.89984770884889	5.94195247244128e-06	0.000355089237287208	3.72596864470784	"NMRAL1"
"16904586"	-0.376004244947875	5.82511288737909	-4.8973117179325	5.99931847602131e-06	0.000357593397925116	3.71688615341614	NA
"17062799"	-0.428318174140776	6.98376777590547	-4.88617933381154	6.25760932202843e-06	0.00037192763862723	3.67704262544729	NA
"16691155"	-0.39848148197713	5.42789091665404	-4.88557376596643	6.27196692457387e-06	0.00037192763862723	3.67487649469406	"HIPK1-AS1"
"16934866"	-0.464262708049334	6.17817430345057	-4.88411657733135	6.3066479215889e-06	0.000372882111383642	3.66966461958781	"MIR659"
"17062253"	-0.781144993976068	3.7914288789258	-4.88354472676744	6.32030906137361e-06	0.000372882111383642	3.66761950411983	NA
"16859655"	0.903721964559629	11.3029444883786	4.87994742440865	6.4069116832107e-06	0.000376936532105682	3.65475704835275	NA
"16840723"	0.416983142688041	8.37923845586138	4.87934085862266	6.4216281251195e-06	0.000376936532105682	3.65258866673669	"SAT2"
"17024452"	-0.326428720013865	8.27632947382684	-4.87113058149847	6.62410363411547e-06	0.000387837075306806	3.62325081885447	"SHPRH"
"16931315"	-0.362443433220935	7.07124333749718	-4.86858192969327	6.688215449163e-06	0.00039060191589089	3.61414850505573	"PRR34-AS1"
"16659200"	0.307701797876725	7.08973073390022	4.86764859399471	6.71184498910925e-06	0.00039099455683408	3.61081573875297	"MIIP"
"16865028"	-0.764436058661352	4.8737710151219	-4.85633997448875	7.00470943870031e-06	0.000407029937660357	3.57045913292463	"MIR520F"
"16934233"	0.480718556276357	7.789191143626	4.85514878896489	7.0362751621609e-06	0.000407835503544979	3.5662108220281	NA
"16905600"	-0.458204848714182	6.60342525153593	-4.85448813745364	7.05384189120905e-06	0.000407835503544979	3.56385485342453	"TTN"
"16671912"	-0.595171297455565	8.49970925613948	-4.85354236929679	7.07906444547139e-06	0.000408273125761638	3.56048239041761	NA
"17112568"	-0.549691159025032	4.84301819318197	-4.85260962134482	7.10402602876031e-06	0.000408693557132188	3.55715666507488	"MIR548M"
"16669785"	0.570653485931708	5.70450369132129	4.84963812219311	7.18412180258148e-06	0.000411063554434059	3.54656379652007	"RNVU1-6"
"16743955"	-0.440223798792613	6.35450635714056	-4.84943494077917	7.18963058803497e-06	0.000411063554434059	3.54583960487488	"KBTBD3"
"16875760"	0.565428266777811	8.77550689068423	4.84883373557262	7.20595502439497e-06	0.000411063554434059	3.54369683805742	"TMEM238"
"16774764"	-0.72258738581535	4.6988620460565	-4.84785616813842	7.23257607938981e-06	0.000411063554434059	3.54021294483533	NA
"16951409"	-0.392219917841526	8.97577157792991	-4.84780057368963	7.23409290676101e-06	0.000411063554434059	3.54001482532896	"SATB1"
"16872452"	0.46085939567298	8.37552928516235	4.84698164792025	7.25647233119258e-06	0.000411324597067379	3.53709658226123	"BLVRB"
"16746093"	-0.419509919153115	5.90397883166104	-4.84383108482026	7.34320233768096e-06	0.000414874638726623	3.5258717636097	NA
"16921624"	-0.565860305290736	7.00678893806318	-4.8422676088537	7.38661734207975e-06	0.000414874638726623	3.52030272289231	NA
"16704863"	-0.343039922343307	7.66077097200534	-4.84211540803109	7.39085705691912e-06	0.000414874638726623	3.51976063583366	NA
"16714282"	-0.343039922343307	7.66077097200534	-4.84211540803109	7.39085705691912e-06	0.000414874638726623	3.51976063583366	NA
"16871156"	0.541959667086524	5.10904299512551	4.83319631184288	7.64350129476209e-06	0.000427539356163364	3.48800826656174	NA
"16685279"	1.04704463331632	3.87748136340201	4.83285107922828	7.65344806726478e-06	0.000427539356163364	3.48677979304524	NA
"16783411"	0.548079966674762	7.1057407011252	4.82308981915752	7.93997688193098e-06	0.000441979907401852	3.4520630051707	NA
"16667456"	-0.427773129916073	8.01069342687848	-4.822633444852	7.95362632367494e-06	0.000441979907401852	3.45044070346154	"PTBP2"
"16913143"	0.277685481773491	7.59954780513844	4.82211087903927	7.96928358137987e-06	0.000441979907401852	3.44858319838539	"ERGIC3"
"16967771"	1.2416526905097	10.3470053576497	4.82010115608572	8.02978030233873e-06	0.000444269686727722	3.441440377553	"CXCL8"
"16878414"	-0.48057938185447	4.95968801821152	-4.81879811254062	8.06924386197672e-06	0.000445030644006942	3.43680996273261	"MRPL33"
"16762280"	-0.448436269946194	6.93338925634272	-4.81837759975065	8.08201973809467e-06	0.000445030644006942	3.43531578456789	NA
"16859763"	0.343958336978233	11.8362536844105	4.81382145157703	8.22171521185808e-06	0.000449638091708478	3.4191308194225	NA
"16961648"	-0.604953557143909	3.169187485263	-4.81379683412033	8.22247636898082e-06	0.000449638091708478	3.41904339023201	NA
"17117414"	-0.409143824313334	7.63479265336096	-4.81374691345596	8.22402009740503e-06	0.000449638091708478	3.4188660970675	"LOC100128751"
"16863344"	0.355170286734934	7.27350200931695	4.80492226475144	8.50140207495209e-06	0.000461681352070997	3.38753947231642	"QPCTL"
"17029175"	0.263884713162045	7.87407028404371	4.80358859273766	8.54410942562315e-06	0.000461681352070997	3.38280751252908	"ABHD16A"
"17031960"	0.263884713162045	7.87407028404371	4.80358859273766	8.54410942562315e-06	0.000461681352070997	3.38280751252908	"ABHD16A"
"17034430"	0.263884713162045	7.87407028404371	4.80358859273766	8.54410942562315e-06	0.000461681352070997	3.38280751252908	"ABHD16A"
"17036678"	0.263884713162045	7.87407028404371	4.80358859273766	8.54410942562315e-06	0.000461681352070997	3.38280751252908	"ABHD16A"
"16888252"	-0.513992444884471	5.92395590642337	-4.80122204965816	8.62040773996987e-06	0.000463969752796641	3.3744124373728	"LOC101927156"
"16936078"	-0.384440011190327	5.13085482280962	-4.80103139530629	8.62658337452136e-06	0.000463969752796641	3.37373619823684	NA
"16760868"	0.528759330934594	8.48597549774663	4.79989621767536	8.66344328732081e-06	0.000464764549364975	3.36971006594583	"SLC2A3"
"16724755"	-0.623055568158411	5.32077247693746	-4.7993402049654	8.68155339324899e-06	0.000464764549364975	3.36773822686767	"TRIM51"
"16678320"	0.361970770944421	6.65334079902014	4.79725705483134	8.74973356200942e-06	0.000466255963337769	3.36035155486736	NA
"16678321"	0.361970770944421	6.65334079902014	4.79725705483134	8.74973356200942e-06	0.000466255963337769	3.36035155486736	NA
"17068712"	-0.873075990128182	2.75382775605929	-4.79403847737351	8.85610405752221e-06	0.000470079518250183	3.34894184622727	NA
"17103185"	0.339025146998573	9.61244480343409	4.79356139566635	8.87197809236006e-06	0.000470079518250183	3.34725093326786	"TIMP1"
"16861386"	0.505975505347612	11.0812845712319	4.79324670063357	8.88246419662428e-06	0.000470079518250183	3.3461356099707	NA
"17071440"	-0.760032691398152	8.35504553287587	-4.78599136168998	9.12760406877201e-06	0.00048194999839838	3.32043164803615	NA
"16759500"	0.264799961472023	7.11330973423253	4.78357352142255	9.21075388669245e-06	0.000485232585734707	3.31187006211036	"NOC4L"
"17110763"	0.326929198463178	8.60217422704897	4.77849253828437	9.38790491146696e-06	0.000493441083835219	3.29388521782145	NA
"17118142"	0.503052340974556	6.14298146342951	4.7752931263324	9.50115488433406e-06	0.000498261244920621	3.28256529236925	NA
"16830360"	0.39527215090528	7.06632986746962	4.77216228434402	9.61326739139477e-06	0.000503000079096803	3.2714916005029	NA
"17085500"	-0.736129422220173	8.03159114786324	-4.76358919547019	9.92690742483553e-06	0.000518238347661786	3.24118723743793	"FRG1HP"
"17065330"	-0.836102787384261	3.37148646118442	-4.76144309436456	1.00069697296941e-05	0.000521241416528456	3.23360537142291	NA
"16839493"	0.422393841524597	11.0856571857586	4.7497183798806	1.04556148783949e-05	0.000543386528747502	3.19221360538818	NA
"17045540"	-0.408933832538461	10.1763356623598	-4.74758486892649	1.05393365860232e-05	0.00054650950050439	3.18468712999537	NA
"16717520"	1.11778650516085	9.43581484892264	4.74622928142127	1.0592870827573e-05	0.000548056652414498	3.17990584279659	"SNORA12"
"16978624"	-0.459497651353941	7.40043784398024	-4.74194833682166	1.07636785933128e-05	0.000555650881311484	3.16481101071141	NA
"16769403"	-0.371026113835244	7.09462037259257	-4.73963948365458	1.08569125089606e-05	0.000559215624932587	3.15667269694222	"C12orf73"
"16895431"	-0.4181542771885	5.65223346586401	-4.73405435229731	1.10857139890037e-05	0.000567935442111753	3.13699425261846	"ASXL2"
"16790467"	-0.730057955114207	6.71548098781256	-4.73403223041264	1.10866295185369e-05	0.000567935442111753	3.13691633226447	NA
"16988359"	-0.666889245318373	6.80362676312544	-4.73304353451453	1.11276227368139e-05	0.000567935442111753	3.1334340151221	NA
"16918478"	-0.484610538044738	5.47937075529007	-4.73081241648122	1.12206728689546e-05	0.000567935442111753	3.12557706171685	NA
"17016956"	0.330174252506801	6.53822630255813	4.72901151418617	1.12963334358718e-05	0.000567935442111753	3.11923648027255	"NRM"
"17026696"	0.330174252506801	6.53822630255813	4.72901151418617	1.12963334358718e-05	0.000567935442111753	3.11923648027255	"NRM"
"17028847"	0.330174252506801	6.53822630255813	4.72901151418617	1.12963334358718e-05	0.000567935442111753	3.11923648027255	"NRM"
"17031625"	0.330174252506801	6.53822630255813	4.72901151418617	1.12963334358718e-05	0.000567935442111753	3.11923648027255	"NRM"
"17034080"	0.330174252506801	6.53822630255813	4.72901151418617	1.12963334358718e-05	0.000567935442111753	3.11923648027255	"NRM"
"17036347"	0.330174252506801	6.53822630255813	4.72901151418617	1.12963334358718e-05	0.000567935442111753	3.11923648027255	"NRM"
"17039123"	0.330174252506801	6.53822630255813	4.72901151418617	1.12963334358718e-05	0.000567935442111753	3.11923648027255	"NRM"
"17048246"	-0.337850118789058	8.62138238620347	-4.72796435445939	1.13405557523642e-05	0.000568921980227609	3.1155502171817	"AKAP9"
"16811638"	0.405851683140964	7.88456303188463	4.72236401258447	1.1579942144796e-05	0.000579673857105405	3.09584257144798	"SEMA7A"
"16996813"	-0.507575117627887	10.1973412206025	-4.72075377662572	1.16496785556825e-05	0.000580094631853274	3.09017830980596	"CD180"
"16857612"	0.341815246657237	9.30681088505216	4.72045103437246	1.16628354141712e-05	0.000580094631853274	3.08911347407869	"MCOLN1"
"16946900"	-0.37556524477423	7.28569186923111	-4.72032173266293	1.16684591427271e-05	0.000580094631853274	3.0886586914646	"TSC22D2"
"17085267"	-0.332659011314984	5.10187281226317	-4.71884922927907	1.1732689573544e-05	0.000580094631853274	3.08348001422409	NA
"17094609"	-0.332659011314984	5.10187281226317	-4.71884922927907	1.1732689573544e-05	0.000580094631853274	3.08348001422409	NA
"16889759"	-0.885220024809247	6.66265867586703	-4.71870850779136	1.17388458385148e-05	0.000580094631853274	3.08298515047542	NA
"16858830"	0.419773973341578	7.90814722285767	4.71730231924611	1.18005367684487e-05	0.000581899816298324	3.07804052987181	"IER2"
"17063534"	-0.704758393326864	6.12436969020686	-4.71326396808968	1.19794653653348e-05	0.000588549908505103	3.06384448521652	NA
"16857915"	-0.471584717510856	9.7089368817246	-4.71311102948936	1.19862933759633e-05	0.000588549908505103	3.06330697938635	NA
"16783832"	0.417033211706401	5.52077735586559	4.71231851099014	1.20217365077431e-05	0.000589039619098673	3.0605217977053	NA
"16850656"	-0.399613537695759	7.78407330239859	-4.71040225787401	1.2107858055715e-05	0.000592005144301313	3.05378840279199	"DLGAP1-AS1"
"17022384"	-0.81041932616143	3.9982236141974	-4.70876864075304	1.21817517188773e-05	0.000594361544309022	3.04804923421857	NA
"16878585"	-0.78729043090391	9.63544140940828	-4.7070667040725	1.22592030943833e-05	0.00059688124202906	3.04207111592007	"SNORD53"
"17118166"	-0.309809504243129	8.39361259968855	-4.7032121169713	1.24363952152847e-05	0.000604236370050187	3.0285357643578	"ZNF451"
"16859802"	0.376645520824823	8.69977924505309	4.70019676944069	1.25767456035077e-05	0.000609774414197743	3.01795130258044	"SSBP4"
"16774303"	0.466162807575738	9.61333429949732	4.69770394286762	1.2693939398043e-05	0.000614168904724978	3.00920358495746	"RGCC"
"16843167"	-0.490340899834868	9.19368208718092	-4.69209459185014	1.29615528782729e-05	0.000625807585419244	2.98952809263172	"EVI2A"
"16799793"	0.518317278421708	7.2677699137583	4.69130891564049	1.29994724295277e-05	0.000626330830995182	2.98677318769555	"NUSAP1"
"16771274"	0.37626546313053	5.0092773983111	4.68584975445813	1.32659518330352e-05	0.00063784130570188	2.96763758337116	NA
"16700500"	0.561119447451223	7.27464868805002	4.68402542628066	1.33561838688773e-05	0.000640847436380756	2.96124542072372	NA
"16668916"	-0.629021249986957	8.03428614268886	-4.68341132983762	1.33866916217147e-05	0.000640981401936638	2.95909400684267	NA
"16859817"	0.238857617438311	9.69336575613346	4.68186232632461	1.34639465892885e-05	0.000643348538781975	2.95366789458521	"KXD1"
"16839499"	-0.293893258730611	11.7820720661421	-4.67937240597601	1.35890398309531e-05	0.000647987060145263	2.94494769355824	NA
"17104578"	0.34031899946241	8.46149816849551	4.67822787669875	1.36469199297251e-05	0.00064940806011266	2.94094011461719	"FOXO4"
"17016512"	0.518316572223283	4.82137649349973	4.67716128956119	1.37010745288031e-05	0.000650646305190204	2.93720590028581	"HIST1H2AM"
"16856203"	0.346120416941261	10.0470927345533	4.67604332395577	1.37580624849114e-05	0.000652013752230629	2.93329227123058	"BSG"
"17023855"	-0.65336244767519	7.02683329582142	-4.6745992739209	1.38320143018888e-05	0.000654177903394238	2.92823783400204	NA
"16703854"	-0.554335631784461	5.53544233526315	-4.67278610259704	1.39254177658016e-05	0.000657251299325906	2.92189253284051	NA
"16817811"	0.26554865775662	9.53544636113986	4.67013977627842	1.40628437316112e-05	0.000661697448487466	2.91263381111066	"PPP4C"
"17103282"	0.324623364917077	8.0945007266317	4.6698716188975	1.40768428527623e-05	0.000661697448487466	2.91169575630915	"FTSJ1"
"16868811"	0.31993559413599	6.97740208757717	4.66754459687679	1.41988960157287e-05	0.000666080868470098	2.90355663927862	"ILF3-AS1"
"16952148"	-0.303414406714644	8.69749708666769	-4.66505424183711	1.43306577049822e-05	0.000670750423336085	2.89484853717306	"EPM2AIP1"
"16832658"	-0.239513087370398	9.72261395940475	-4.66456949627675	1.43564430990341e-05	0.000670750423336085	2.89315378861976	"TAOK1"
"16901983"	0.576276475465737	5.40465960501743	4.66070582333167	1.45635876262197e-05	0.000679056635144321	2.87964898831593	NA
"17020317"	-0.317621011900513	5.59064315149807	-4.65844674104673	1.46860499946394e-05	0.000683388889790797	2.8717554126037	"DST"
"16983000"	0.76325743108141	4.62019876824169	4.65669383114282	1.47817636516444e-05	0.000686408986986049	2.86563183154942	NA
"16782060"	-0.459188223587079	8.88584181433137	-4.65535351314866	1.48553581803763e-05	0.000686408986986049	2.86095038841806	"YME1L1"
"17018274"	0.381460132632316	8.50224958771095	4.65512988890883	1.48676716772133e-05	0.000686408986986049	2.86016938423733	"BAK1"
"16739208"	0.58927285769901	10.094466609016	4.65473015357353	1.48897072031858e-05	0.000686408986986049	2.85877336275738	NA
"16859823"	0.356113509182839	9.03995706837861	4.65455537514673	1.48993519032731e-05	0.000686408986986049	2.85816299212082	NA
"16746640"	-0.29173533637214	7.57487412427727	-4.6468011051147	1.53334274271557e-05	0.00070500233818654	2.83109496255655	"ERC1"
"16823103"	0.588311976676414	8.05570838788232	4.6460303541477	1.53772399535526e-05	0.000705613945249623	2.82840575027507	NA
"16855380"	-0.663874119637179	3.92711445733448	-4.64503109552921	1.5434223224503e-05	0.000705682648998084	2.82491959812105	NA
"16958702"	-0.558851705445473	3.79772686001302	-4.64414859980462	1.54847189351975e-05	0.000705682648998084	2.82184112217789	NA
"16932084"	-0.612724281280933	6.09896093730966	-4.64365551383448	1.55130029257605e-05	0.000705682648998084	2.82012118460211	NA
"16942729"	-0.557692937643981	7.38589891387405	-4.64280209086064	1.55620751711276e-05	0.000705682648998084	2.81714457457007	"DUX4L9"
"17100846"	-0.557692937643981	7.38589891387405	-4.64280209086064	1.55620751711276e-05	0.000705682648998084	2.81714457457007	"DUX4L9"
"16715997"	-0.455428512648824	8.49358437969868	-4.64261002058935	1.55731401219272e-05	0.000705682648998084	2.8164747014122	"NUTM2B-AS1"
"16842659"	0.317625110190507	6.96029004621735	4.64227721576349	1.55923307665508e-05	0.000705682648998084	2.81531402971553	"ALDOC"
"16861389"	0.412038476457846	11.4844187955346	4.63206637132414	1.61924404396064e-05	0.000731411269622611	2.77972411645103	NA
"16882975"	0.40002934919815	6.20413416638111	4.62387812215614	1.6689866010852e-05	0.000752410392267006	2.75121323302508	"NCAPH"
"16742371"	-0.793060736643652	5.57024429252287	-4.62284252439398	1.67538269407438e-05	0.000753824427351325	2.74760921842908	NA
"17087171"	-0.491819096053308	5.60062071350704	-4.62069202995386	1.68874094073853e-05	0.000758359451193399	2.7401265556283	NA
"17046249"	0.421998622576104	7.28080020788268	4.61874759504654	1.70090839355785e-05	0.000762343186391715	2.73336243336199	"MRPS17"
"17094172"	0.49488484217459	5.5037042908626	4.61220265794042	1.74249394858314e-05	0.000779471132473545	2.7106053700151	NA
"16969263"	-0.439310202449303	7.59419796107845	-4.6107299657268	1.75198667169299e-05	0.000780747887736006	2.70548705995828	"FLJ20021"
"16782054"	-0.590880063073122	11.6720607261561	-4.61071243989364	1.75209994264274e-05	0.000780747887736006	2.70542615442263	"YME1L1"
"16749575"	-0.718762037818089	3.41363929540283	-4.60634531375758	1.78054828038234e-05	0.000791898847700045	2.69025333417171	NA
"16861390"	0.435254719884815	11.2668934210189	4.60559069424768	1.7855093500742e-05	0.000792581089043494	2.6876322987389	NA
"16844305"	-0.589263309201813	7.46377408566006	-4.5983082412196	1.83408247251486e-05	0.000812582860955003	2.66234951600528	NA
"17071321"	-0.333949913343963	9.30346011657615	-4.58387590414653	1.93417150300273e-05	0.000855288419693004	2.61230602083252	"VPS13B"
"16823255"	0.303168043689224	7.32555120278433	4.58279812964308	1.9418554928187e-05	0.000857047556916374	2.60857219312982	"HCFC1R1"
"17028909"	0.399069114447762	8.95412645074457	4.57518259442272	1.99700279465943e-05	0.000874709917274405	2.58220217680488	"IER3"
"17031687"	0.399069114447762	8.95412645074457	4.57518259442272	1.99700279465943e-05	0.000874709917274405	2.58220217680488	"IER3"
"17034143"	0.399069114447762	8.95412645074457	4.57518259442272	1.99700279465943e-05	0.000874709917274405	2.58220217680488	"IER3"
"17041752"	0.399069114447762	8.95412645074457	4.57518259442272	1.99700279465943e-05	0.000874709917274405	2.58220217680488	"IER3"
"17079165"	-0.394023925406461	7.99251090919471	-4.57323341373427	2.0113606274875e-05	0.000879333407030311	2.57545653146658	"RBM12B"
"16659605"	0.290772102899266	10.5400020303037	4.57138566230258	2.02506397421412e-05	0.000883653859087734	2.56906330536537	"EFHD2"
"16939635"	-0.44462783146419	5.9125054773245	-4.56604653003071	2.06517230041732e-05	0.000899458376492494	2.55059754006329	NA
"16713045"	0.480932622445324	2.70328870107449	4.56409643228574	2.08001342644328e-05	0.000904010635236902	2.54385582705689	NA
"16789951"	0.794906550509182	5.88213704922721	4.56347014070267	2.08480174963849e-05	0.000904010635236902	2.54169098720469	NA
"16841980"	-0.481224080664878	7.22999118248685	-4.56313727263728	2.08735105814202e-05	0.000904010635236902	2.5405404590818	"MIR33B"
"16993431"	-0.400389375220545	11.2189506346218	-4.56178390800695	2.09774720400344e-05	0.000906814945551169	2.53586313397305	NA
"16853523"	-0.255765975203001	10.0349805427936	-4.55998570269872	2.11163839131051e-05	0.000911116811116385	2.5296495414439	"LOC727896"
"16782120"	-0.595466694699998	5.96615885271633	-4.55786329194173	2.12814916278033e-05	0.00091653083217171	2.52231734208689	NA
"16788178"	-0.336930381587491	6.65668423721134	-4.55685718306227	2.13601972015612e-05	0.000918210558885698	2.51884221248644	"LOC101929241"
"16971497"	-0.427421312294054	7.68897565061045	-4.55593382585705	2.14326782650099e-05	0.00091961697631704	2.51565326673027	NA
"17017018"	0.388407899687554	8.97313344991683	4.55512823915681	2.14961099066984e-05	0.000920630618170768	2.51287133750817	"IER3"
"16889452"	0.548714407099239	7.90837865080285	4.55458378710451	2.15390831962252e-05	0.000920765946541774	2.51099133092933	NA
"16715788"	-0.404139674578152	3.91093280285773	-4.55297994076506	2.1666159782691e-05	0.000924489441502387	2.50545390076409	NA
"16670267"	-0.384065392358731	7.2853160255011	-4.55026293675823	2.18830994131709e-05	0.000932026593238313	2.49607554660195	NA
"16782082"	-0.515598818003129	10.5693519128097	-4.54947712494487	2.19462353399101e-05	0.000932997398356803	2.49336369242178	"YME1L1"
"16858970"	0.287825356143511	11.6337010969068	4.54714016526344	2.21350460350852e-05	0.000939297632391587	2.48530025980921	"ADGRE5"
"17104983"	-0.451862501460202	7.89742040795028	-4.54489016377463	2.23183224143763e-05	0.00094534037083751	2.47753894431348	"PBDC1"
"16821693"	-0.399269142802832	6.54781861509245	-4.5412997302467	2.26138438467448e-05	0.00095610670318769	2.46515807187812	"LOC101928659"
"16678322"	0.332593956244739	6.87721318557851	4.53916053845627	2.27917206865633e-05	0.000961868839996625	2.45778398054643	"GUK1"
"16949991"	0.3412476091148	6.97814115599194	4.53466785964939	2.31697309042239e-05	0.000973230078975747	2.44230311018707	"NRROS"
"16761502"	-0.768509198319113	6.05214883418587	-4.53466168337164	2.31702547410381e-05	0.000973230078975747	2.44228183358939	"TAS2R14"
"16728773"	0.451728916949273	3.92493266243958	4.53446227022229	2.31871740180584e-05	0.000973230078975747	2.44159488551102	NA
"16774967"	-0.434575664633554	6.33285803881984	-4.53314069176405	2.32996076190501e-05	0.000976177582256834	2.43704265469984	"INTS6-AS1"
"16677201"	0.587703904330643	6.28853038370769	4.52824370849	2.37208564147e-05	0.000992029378486015	2.42018096294087	"DTL"
"16778715"	0.419942911599932	9.72974512270082	4.52722137930052	2.38097284155531e-05	0.000993948716726528	2.41666202240232	NA
"16751993"	0.423500421242398	8.64086963930081	4.52645845452103	2.38762608724267e-05	0.000994930243597498	2.41403624934628	NA
"16916969"	-0.700395468817353	4.35256037195188	-4.52575804613527	2.39375004736053e-05	0.000995688081750124	2.41162584818543	NA
"16874467"	0.280862105290959	9.1083919713344	4.52352536869336	2.41337330193224e-05	0.000999621057038402	2.40394359154375	"VRK3"
"16873213"	-0.349399977193061	6.03841369617192	-4.52340270718794	2.41445590495824e-05	0.000999621057038402	2.4035215932207	NA
"17010351"	-0.581085978026238	3.58646179140445	-4.5232083435105	2.41617231324628e-05	0.000999621057038402	2.40285292696048	NA
"16671516"	0.254468726613108	6.69557551707679	4.52220337847408	2.42506599834377e-05	0.00100150895256601	2.39939580672942	"FLAD1"
"16907222"	-0.541090450942795	9.2837114318822	-4.52021923459968	2.44271864858543e-05	0.00100700096587942	2.39257147771163	NA
"16709327"	0.371860274905456	4.77862185601622	4.51828231591179	2.46007152778051e-05	0.00101213581655697	2.38591112176694	NA
"16934592"	-0.790820084768121	6.97070995315001	-4.51785374032963	2.46392729157078e-05	0.00101213581655697	2.38443761325551	NA
"16700454"	-0.619883598340434	7.14586439025105	-4.51641907134497	2.47687733915963e-05	0.00101565145785008	2.37950554595926	NA
"16695517"	0.359508013034127	9.72934916941033	4.51510222698803	2.48882202363477e-05	0.00101711657662968	2.37497927139012	"USF1"
"16842626"	0.275865250002873	8.58707764211661	4.51505557002105	2.48924625923119e-05	0.00101711657662968	2.37481891442377	"UNC119"
"16659138"	1.16507972272639	8.75748543404359	4.51422247430515	2.49683314542936e-05	0.00101841728667275	2.37195576798317	"RNU5E-1"
"16764325"	0.720739978417836	4.05898269812506	4.51334011065668	2.50489320175824e-05	0.0010199060753004	2.36892360841271	NA
"16858137"	0.379533845138388	8.72688793156767	4.50944299799213	2.54079519105451e-05	0.00103226256139693	2.35553534955359	"ICAM1"
"16788056"	-0.658966388790615	4.43290758575211	-4.50907967114882	2.5441676827788e-05	0.00103226256139693	2.35428748167783	NA
