"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Symbol"
"17118039"	-0.915278229140116	4.6277620616883	-6.40455451534016	1.47884980522045e-08	5.26174760697437e-06	9.41775479808026	"LOC100507209"
"16910206"	-0.499685725758329	6.46951095114975	-6.35856817440378	1.7882325625819e-08	6.10393184792319e-06	9.23783886646723	NA
"17047088"	0.424156668466091	8.68960814566212	6.35837554670851	1.78965490389608e-08	6.10393184792319e-06	9.23708587270599	"LAT2"
"17060478"	-0.860168602411492	7.56686758536446	-6.35768936863322	1.79473068560028e-08	6.10393184792319e-06	9.23440360332368	NA
"17043177"	-0.666945312017292	7.40959276967546	-6.35291915613773	1.83041345160761e-08	6.13506839062743e-06	9.21575874174708	"SNORD13P2"
"16963685"	-0.583544247744516	7.8221834955088	-6.336237621363	1.96081650295028e-08	6.45959418980968e-06	9.15058345445735	"MIR571"
"17021824"	-0.473542867279205	5.38857382975714	-6.33349768988817	1.98309848867768e-08	6.45959418980968e-06	9.13988237410729	NA
"16849400"	0.739595147139531	7.65103446453493	6.30898996008527	2.19390034884866e-08	7.04699074553096e-06	9.04421468821023	"SOCS3"
"17115971"	-1.12141017185469	7.7962523630495	-6.27558517066826	2.51740297094057e-08	7.97533952177296e-06	8.91396302800128	NA
"16989256"	0.476490602459358	6.05530206287283	6.24339996062116	2.87366746355738e-08	8.86862936862405e-06	8.78863008583205	NA
"17068626"	-0.932127386934028	7.48322699893401	-6.24319717433283	2.87606348703595e-08	8.86862936862405e-06	8.78784092905646	NA
"16957636"	-0.430246563670499	7.76594368188178	-6.23402375774109	2.98654685156263e-08	9.08814066264328e-06	8.75214878233454	"ZBTB20"
"16716499"	-0.763926806713737	6.09471269186029	-6.22837810234818	3.05662146834391e-08	9.18058242836229e-06	8.73018920471104	"NUDT9P1"
"16788178"	-0.460108685569869	6.65668423721134	-6.22279759679065	3.12748742120089e-08	9.27300020386065e-06	8.70848805775488	"LOC101929241"
"16876833"	-0.56069754547714	5.50879118045909	-6.20711970409445	3.33540406554213e-08	9.70782857596687e-06	8.64754766427959	NA
"16929056"	-0.307773315409062	11.2639377579698	-6.20546775566315	3.35809351008496e-08	9.70782857596687e-06	8.64112881842533	"TUG1"
"16708238"	-1.16475462889207	6.34947919813895	-6.16873828180706	3.90397391949274e-08	1.1146568498285e-05	8.49852785941522	NA
"17010398"	-0.48246585086487	6.63058709585124	-6.16340746821043	3.99018345207529e-08	1.11745354795538e-05	8.47784977470054	"LOC100506804"
"16994693"	-0.699242995758855	4.9591150046507	-6.15961160570106	4.05271607945168e-08	1.11745354795538e-05	8.46312863328442	NA
"16818165"	0.409345589213004	8.72145989017595	6.15925000128997	4.05872348459601e-08	1.11745354795538e-05	8.4617263829503	"BCKDK"
"16882416"	-0.449249587074528	8.5163494762202	-6.1135742696847	4.89291857987945e-08	1.3312767999632e-05	8.28478144743648	"MRPL35"
"16726439"	0.388950339187522	9.23032884689665	6.10131463425446	5.14434753180552e-08	1.38341076009379e-05	8.23734968739362	"PRDX5"
"16761507"	-1.04985215219787	4.07220101564695	-6.08441516424942	5.51201257343761e-08	1.46524499753898e-05	8.17200997150031	"TAS2R50"
"16834766"	0.407635206915709	11.7206852522598	6.07425051745147	5.74555408266054e-08	1.50997078715557e-05	8.13273399506964	"GRN"
"16706421"	-1.95130808874762	6.13050634567376	-6.04697487857911	6.42172374841018e-08	1.66871016999418e-05	8.02743312964159	NA
"16839462"	0.491318925007117	7.76266901742807	6.04259134326827	6.53750128518726e-08	1.67576499436249e-05	8.01052253602658	"RILP"
"16834733"	0.32169625211907	9.14694722657144	6.04048776953633	6.59379143369162e-08	1.67576499436249e-05	8.00240871481737	"TMUB2"
"17087171"	-0.639105113375591	5.60062071350704	-6.00445962219667	7.63575889514881e-08	1.91948039095768e-05	7.86356893990086	NA
"16794955"	1.22039991159534	7.82939470289809	5.99286469415519	8.00453545630846e-08	1.9846518809216e-05	7.81893761313041	NA
"16858710"	0.461005214377703	10.9135595095938	5.98993136188124	8.10058748642667e-08	1.9846518809216e-05	7.80765061198776	"JUNB"
"16705839"	-0.448158204483875	6.45978553535213	-5.9883615141033	8.15245940621575e-08	1.9846518809216e-05	7.80161075295115	NA
"17117736"	0.851098866127626	4.7602257324613	5.94917494839418	9.55919199057914e-08	2.30286909548046e-05	7.65099611750315	NA
"16840620"	0.32187653139146	9.61957707400975	5.93966450657368	9.93528337825964e-08	2.36879689370114e-05	7.61448716019603	"GPS2"
"17017224"	-0.811381590496505	8.05591744908032	-5.93168791890977	1.02619661635075e-07	2.42171930064733e-05	7.5838800302554	"LTB"
"16706056"	-0.459974237737609	6.67578924439504	-5.92539460258921	1.05271820771305e-07	2.45921353432118e-05	7.55974063199363	"LOC101929112"
"16925398"	-0.568839406486738	7.70553212430929	-5.92092766076043	1.07195289258598e-07	2.47910545468359e-05	7.54261143221389	"RUNX1-IT1"
"17052413"	-0.663513316110208	5.88866571657038	-5.90240016205075	1.15550884977121e-07	2.64588645234246e-05	7.4716070430894	"TAS2R3"
"16904586"	-0.451067915888086	5.82511288737909	-5.87498736980576	1.2910700761565e-07	2.92731153443838e-05	7.36667709548495	NA
"16674080"	-0.706666694049018	6.24137875103905	-5.8443559004188	1.46118656805565e-07	3.28086036499253e-05	7.24960791951708	"GPR52"
"16944912"	-0.830795727432792	4.26558066279765	-5.83944031203135	1.49047416927113e-07	3.31444193391667e-05	7.23083926740092	"MIR544B"
"16960801"	-0.647417263946091	5.75448248663791	-5.83172612843931	1.53760877024564e-07	3.38669314566389e-05	7.2013951933677	"PA2G4P4"
"17082935"	-0.450112340285024	6.36982812160482	-5.82328413471665	1.59087795287353e-07	3.44485226027011e-05	7.16918742612167	"ZNF250"
"16812344"	0.553293575700494	9.65326154405985	5.82282844879639	1.59380460867774e-07	3.44485226027011e-05	7.16744932563959	"BCL2A1"
"16769593"	0.558868176990754	6.70459421644292	5.81865156972126	1.62087960832775e-07	3.47093358349963e-05	7.15151969684596	NA
"17043653"	-0.406104862405063	7.31887639670997	-5.81523827953041	1.64334168638345e-07	3.48674891568717e-05	7.13850494654908	"PHF14"
"16830575"	0.6356592264426	9.27962770959643	5.81254806867369	1.66126165584593e-07	3.49272711952262e-05	7.12824900580917	NA
"16773967"	-0.489957213565865	6.27241159412263	-5.80854335278772	1.68829567923556e-07	3.51758686249377e-05	7.11298459137301	"NBEA"
"16742838"	-0.610888503782523	5.29887244484624	-5.80211545995506	1.73259814880299e-07	3.57766048101488e-05	7.08849108975727	NA
"16913403"	0.370902355543626	8.20580067476586	5.79794216555583	1.76197380149406e-07	3.60612107142948e-05	7.07259345102127	"MANBAL"
"17068622"	-0.90241929649067	6.74195653694295	-5.78808275654479	1.83334072131783e-07	3.67316832562379e-05	7.03505006617663	NA
"17117453"	0.963411194029291	9.11488425793695	5.78733079365873	1.83889942004645e-07	3.67316832562379e-05	7.0321875420138	NA
"16799882"	-0.355820434191751	9.32065186366884	-5.78686091660917	1.84238131090223e-07	3.67316832562379e-05	7.03039890584718	"MGA"
"17110278"	-0.747407567832974	5.9663491253023	-5.78222850913257	1.87705865435608e-07	3.71031927344385e-05	7.01276770499217	NA
"16719149"	-0.474066628180431	8.77788795255562	-5.77532999032637	1.92989690461489e-07	3.77855687810596e-05	6.98652013755424	"C10orf88"
"16731858"	-0.370357578698419	9.43438017268252	-5.77348738015648	1.94425679290271e-07	3.77855687810596e-05	6.97951109402301	"KMT2A"
"16825548"	0.37163519956723	9.4127659505848	5.76565565859412	2.00647691652527e-07	3.85622214419418e-05	6.94972849006671	"CDIPT"
"16957673"	-0.849865743809444	4.42503576385918	-5.76428485851601	2.0175676890539e-07	3.85622214419418e-05	6.94451696004782	"MIR4796"
"16872223"	0.92210213554983	9.6358229868377	5.76120599613596	2.04269893350059e-07	3.87225395369412e-05	6.93281318451509	NA
"17047109"	-0.444308364157965	5.99890445040101	-5.74732211860281	2.1599174880115e-07	4.06117168660503e-05	6.88006173683502	NA
"16730591"	-0.362963236580721	5.14889540853138	-5.73611829956111	2.25932688183152e-07	4.21382683839657e-05	6.83752403321272	"DYNC2H1"
"16774378"	-0.741077036585403	5.522539979923	-5.71739100289036	2.43566273105672e-07	4.45131571958965e-05	6.76648404974626	NA
"16704863"	-0.404985596582084	7.66077097200534	-5.71649790451579	2.44440306303405e-07	4.45131571958965e-05	6.76309813414591	NA
"16714282"	-0.404985596582084	7.66077097200534	-5.71649790451579	2.44440306303405e-07	4.45131571958965e-05	6.76309813414591	NA
"16881546"	-0.417538820908996	5.941870468757	-5.70261228458533	2.58434260553139e-07	4.66938214360347e-05	6.71047802511218	"ALMS1-IT1"
"16840406"	-0.605804245537791	6.45655867978869	-5.69393721172002	2.6757498914972e-07	4.79705951477952e-05	6.67762559503039	NA
"16987121"	-0.590440259382071	5.30120935355926	-5.69114474029863	2.70584636369174e-07	4.8137006810076e-05	6.66705416314103	"LOC731157"
"17084415"	0.841085901593086	5.87562071979049	5.68711937983354	2.74981886834405e-07	4.85458480673227e-05	6.65181851955018	NA
"16782120"	-0.742058278159967	5.96615885271633	-5.67991495848611	2.83028510904547e-07	4.92534507633356e-05	6.62455963925574	NA
"16711138"	1.45341322137672	4.93329341247461	5.67972004652931	2.83249403360731e-07	4.92534507633356e-05	6.62382232911212	NA
"16687638"	-0.420738833069956	9.07007407573238	-5.65827588527653	3.08619225041726e-07	5.30911497962594e-05	6.54275705308502	"USP24"
"17072546"	-0.616462062317901	5.33850196370335	-5.65723126453636	3.09910720045618e-07	5.30911497962594e-05	6.53881079229144	"ZNF572"
"16992462"	-0.664744490025436	7.76550494121758	-5.65180443285689	3.1670628950265e-07	5.3856370274469e-05	6.51831394606109	NA
"17019056"	0.50282294013865	10.6794543098759	5.64801408685796	3.21539539178134e-07	5.42791600187788e-05	6.50400208377038	"TREM1"
"16674470"	-0.303557188741681	9.54683816270095	-5.64387617804008	3.26899017548092e-07	5.47840114408313e-05	6.48838169764417	"CEP350"
"16934671"	0.473259041174725	8.46905681960938	5.63036344933525	3.4502156158596e-07	5.74051342071835e-05	6.43739981626019	"TST"
"16740563"	1.30987480702559	6.40688030220723	5.61878426389507	3.61336128965102e-07	5.9690147532685e-05	6.39374719999074	NA
"16758440"	-0.749595512254307	6.01601708861091	-5.61686545556059	3.64112110228458e-07	5.97221331436422e-05	6.38651651202115	NA
"16740560"	0.268380156545367	12.1319385043368	5.59470134082979	3.97741236040301e-07	6.4778602576789e-05	6.30305864999743	NA
"16862947"	-0.386376528432698	6.40549134702111	-5.59241829713794	4.01374409979586e-07	6.49131886685167e-05	6.29446865368653	"ZNF226"
"16932753"	-0.992445347618691	5.65592598258248	-5.58531514524299	4.12888566127435e-07	6.63116240890916e-05	6.26775094583176	NA
"16670199"	-0.66266289743572	5.5292129182894	-5.5767661282265	4.27178580179606e-07	6.81335105090603e-05	6.23561096840746	"LOC100132057"
"16881514"	-0.439478280815694	7.78062543508989	-5.5730206759965	4.33591701339068e-07	6.86827073758125e-05	6.22153555524151	"ALMS1"
"16750254"	-0.724130595960781	5.64612795514878	-5.57064237708575	4.37713057125291e-07	6.88638766812015e-05	6.21259967899715	NA
"16740337"	1.2762101772284	6.19380914825343	5.56598765501041	4.45891204060191e-07	6.96765261912165e-05	6.19511469394803	NA
"17024452"	-0.372751305587313	8.27632947382684	-5.56237908191019	4.52334709002492e-07	7.02090256047023e-05	6.18156310545756	"SHPRH"
"16691155"	-0.452805417296166	5.42789091665404	-5.55161122382243	4.72111973070023e-07	7.27902240079362e-05	6.14114462392971	"HIPK1-AS1"
"16822892"	1.21776333234734	8.01114456668076	5.53902061798653	4.9631893322115e-07	7.6015681911295e-05	6.09392049837555	NA
"16761514"	-1.185541232427	4.9721770709064	-5.53554760185014	5.03208607906666e-07	7.65638518095886e-05	6.08090102124248	"TAS2R19"
"16693649"	-0.562501866716609	9.62503781764486	-5.52983510633302	5.14746286329174e-07	7.78074337512078e-05	6.05949281940282	NA
"16872089"	0.294219083073907	7.66474367317809	5.52767290052426	5.19180970116319e-07	7.79681707524683e-05	6.0513918395597	"SIRT2"
"16926751"	-0.468953211500449	6.59132635405722	-5.52405481352213	5.26685950249611e-07	7.85849417511145e-05	6.03783882824466	NA
"16735829"	-0.725516647598887	9.66256823989655	-5.51841258643728	5.38603262828128e-07	7.96462438499024e-05	6.01671012197377	NA
"16927151"	0.389298756219857	8.21366090724555	5.51743884551373	5.40686655616149e-07	7.96462438499024e-05	6.01306451788407	"TANGO2"
"16918664"	0.328513144664518	8.60210341815888	5.49698205587592	5.86336096986358e-07	8.58240184493893e-05	5.93653128873709	"EIF6"
"16761511"	-0.847713933665229	5.46813630861148	-5.49348119678436	5.94519706024297e-07	8.64745738441755e-05	5.92344444780766	"TAS2R20"
"17017316"	0.296394634991127	7.79457050913551	5.47581791114761	6.37555010520425e-07	9.21545920519117e-05	5.85746361495862	"ABHD16A"
"16818666"	-0.554529337921701	6.11004697114171	-5.4545015199008	6.93587664648022e-07	9.96310678280422e-05	5.77794353887018	NA
"16827248"	0.425173912855398	8.42595068581135	5.44684005508385	7.14888052659915e-07	0.000101932233515979	5.74939149641692	"TRADD"
"16682485"	-0.686530410713211	7.05275204122705	-5.44559057308618	7.18422366199879e-07	0.000101932233515979	5.74473649366283	"MIR1290"
"17049053"	-0.754945344714159	4.38472232137187	-5.44102116592986	7.31494481281033e-07	0.000103154102857234	5.72771643224042	"LOC101927610"
"16988359"	-0.765147396322029	6.80362676312544	-5.43040086871353	7.62787558795639e-07	0.000106915078013738	5.68817925189822	NA
"16693648"	-0.486792236963053	9.19139315361717	-5.420117011969	7.94342738490088e-07	0.000110667256102773	5.64992288143944	NA
"17052417"	-0.501963770090232	6.52582102319294	-5.41631914110866	8.06317915443399e-07	0.00011165701459739	5.63580171969869	"TAS2R4"
"16701398"	-0.529024706380117	5.93021912945156	-5.41481707259503	8.11102972817987e-07	0.00011165701459739	5.63021781681628	NA
"16839524"	0.436223900994171	6.70360835207741	5.41228383248425	8.19236318347584e-07	0.00011210933925695	5.62080191661606	NA
"16963396"	-0.863633127034767	6.7150346870585	-5.40302348054126	8.49656290144156e-07	0.000115588241306846	5.58639628955557	NA
"16663800"	0.380750570357904	10.4865635331402	5.39931993463985	8.62130878516464e-07	0.000116599420043569	5.57264265891799	NA
"16717520"	1.26694831339422	9.43581484892264	5.37958470183321	9.31703323083909e-07	0.000125276178796288	5.49941525275401	"SNORA12"
"16856476"	0.403523855876765	8.58281935271859	5.37745091227018	9.39548395928407e-07	0.00012560078469732	5.49150413984653	"ATP5D"
"16855988"	-0.518229672118761	6.88552987026786	-5.37063129150781	9.65059303930734e-07	0.000128269692655207	5.46622839187455	"LINC00909"
"16775778"	-0.658729882970375	5.52736244058195	-5.35909452777551	1.00977498309202e-06	0.000132902889609922	5.4234981798864	NA
"16743955"	-0.486340186980772	6.35450635714056	-5.3574456953898	1.01632985177951e-06	0.000132902889609922	5.41739415326854	"KBTBD3"
"17118281"	-0.547256854117772	6.40714580403221	-5.35723814182977	1.0171579305987e-06	0.000132902889609922	5.41662583653354	"LOC100506458"
"16804022"	-0.44537062504152	5.76065299903713	-5.35119102757946	1.0415774262687e-06	0.000135328995153462	5.39424595881054	NA
"17114386"	0.323956389146062	7.9616461103121	5.34013945007966	1.08770349820058e-06	0.000140532507278686	5.35337094372365	"FAM127B"
"16799084"	-0.401307525496526	6.95251379231707	-5.33780783454955	1.09768838395593e-06	0.000141034662531938	5.34475160783686	"PGBD4"
"17070946"	-0.344106660198319	6.24034910223387	-5.33632690664106	1.1040770065112e-06	0.000141071762041904	5.33927780882304	"LOC101926977"
"16915656"	0.2485219440905	8.56201212066726	5.33237332970823	1.12131197422923e-06	0.000142486714439558	5.32466759056387	"ADRM1"
"17053393"	-0.553927493947315	8.73175629271131	-5.32977575243264	1.13277929912112e-06	0.000143157305195488	5.3150707511852	"GIMAP2"
"16962620"	-0.433968494784154	7.20839326611106	-5.32718759785726	1.14431960320182e-06	0.000143829779691568	5.30551058812259	"LPP-AS2"
"16790467"	-0.820710840176186	6.71548098781256	-5.32186731481518	1.16840613903392e-06	0.000146063398796959	5.28586430266201	NA
"16961919"	-0.489101785760683	7.77878123925229	-5.31710659091858	1.19038119616563e-06	0.000148010461955497	5.26829100067888	"DNAJC19"
"16921624"	-0.620314164509844	7.00678893806318	-5.30824862255688	1.23235454801799e-06	0.000152409965946589	5.23561037843245	NA
"17075271"	0.453136215578963	9.9598228044265	5.30438693008356	1.25110503009648e-06	0.000153905883143837	5.22136992696965	"DOK2"
"16873940"	0.356194706662358	6.48907252726641	5.28598450991138	1.34437798250773e-06	0.000164504918526224	5.15356659850148	"TMEM143"
"16751997"	0.715642905359157	9.12705221852486	5.27178175663437	1.42100292395562e-06	0.000172965971696429	5.1013025798604	NA
"17016490"	0.985344284338282	3.73993046709616	5.27038807005863	1.42874908074989e-06	0.000172998324557606	5.09617712361599	"HIST1H2AJ"
"16817811"	0.299593723710506	9.53544636113986	5.2688820860324	1.43716599870713e-06	0.000173001082391024	5.09063930468263	"PPP4C"
"16661527"	0.403087090947549	8.2805907738887	5.26771312967123	1.4437328188467e-06	0.000173001082391024	5.08634125509694	"XKR8"
"16721807"	1.25411220239028	11.2085550421287	5.26197234780142	1.4764127157613e-06	0.000176005138543359	5.06523908798137	"SNORA23"
"16706412"	-0.342136817502403	7.52881989061695	-5.25599685447137	1.51120004060529e-06	0.000178482806116093	5.04328422663969	"RPS24"
"16730366"	0.486663026072727	3.8630545497691	5.25575386244918	1.51263155613587e-06	0.000178482806116093	5.04239165510135	"MIR1260B"
"16735835"	-0.485186521825412	9.68507845903802	-5.25077798004991	1.54223996836134e-06	0.000181052709382197	5.02411772116757	NA
"16830589"	0.309275290756247	6.63829706647959	5.24204330238316	1.59559656599466e-06	0.000186370514049285	4.99205693446622	"MPDU1"
"16875879"	-0.506243694862389	6.66309016488373	-5.23519652558861	1.63868374837757e-06	0.000190348083763493	4.96694120981522	NA
"16855340"	1.34492515669434	8.76250213461537	5.23403412667741	1.64611133102861e-06	0.000190348083763493	4.9626785894276	"SNORA37"
"16667456"	-0.463305991582788	8.01069342687848	-5.22322421383933	1.7167868376089e-06	0.000197532981061597	4.92305657821521	"PTBP2"
"16978956"	-0.678325048923378	4.36221309687189	-5.22146904251051	1.72853980716957e-06	0.000197900693665399	4.91662650616454	NA
"16717383"	0.341553086053786	8.89554251346119	5.21850454607344	1.74857020205545e-06	0.000199207798339589	4.90576812381458	"SLC25A28"
"16978500"	-0.477850970456561	5.82642345664374	-5.19903005023537	1.88593458337376e-06	0.000213803966223946	4.834501173748	NA
"16909081"	-0.359036609662583	10.2837292661732	-5.19271516913436	1.9327093425737e-06	0.000218037897393668	4.81141596992635	"DOCK10"
"16697654"	-0.488990619761589	6.87714999932574	-5.15554480779391	2.23199838858279e-06	0.000249615299823606	4.67577474889504	"MIR181A1HG"
"16690001"	-0.734269957231114	6.96217533357941	-5.15528980016214	2.23420102319741e-06	0.000249615299823606	4.67484561919227	NA
"17093868"	0.443089853817766	5.69492841655625	5.14853314687177	2.29334441765491e-06	0.000252941594631504	4.65023469518942	NA
