"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Symbol"
"16909724"	0.370796797414615	9.42482638934571	5.15313473124328	2.25290079834888e-06	0.000569536388369847	4.68165387122491	"ARL4C"
"16684425"	0.371710159374593	2.86966063456611	5.1516771497374	2.265635306353e-06	0.000569536388369847	4.67643197517746	NA
"17109109"	-0.527923202533437	9.48223675579268	-5.13831579273794	2.38570737481173e-06	0.000587555484369236	4.62859294335914	NA
"17101109"	-0.605637760386725	5.82659499217675	-5.13531364129007	2.41353271133642e-06	0.000587555484369236	4.61785126069131	"MIR3690"
"17115866"	-0.605637760386725	5.82659499217675	-5.13531364129007	2.41353271133642e-06	0.000587555484369236	4.61785126069131	"MIR3690"
"16701185"	-0.32560080419943	7.91597748435759	-5.11428211887024	2.61758374095981e-06	0.000630592283095598	4.54267540860408	NA
"16866539"	0.438379340094919	10.5142756332744	5.10294875284455	2.73445600840326e-06	0.000651956330993219	4.50221962951008	"R3HDM4"
"16793252"	0.433354595631713	7.71894815286227	5.05661311434705	3.26780348058426e-06	0.00077116827648441	4.33722231399162	NA
"16819264"	0.559229830086039	8.93752813538017	5.04856008919332	3.37036136750118e-06	0.000787336841880806	4.30861297528097	"MT1X"
"16859802"	0.410612911038692	8.69977924505309	5.02829356991909	3.64261187101279e-06	0.000838881136533844	4.23670235317485	"SSBP4"
"17117435"	-0.352836789941835	7.05187622750244	-5.02599614816052	3.67480089727079e-06	0.000838881136533844	4.22855857705313	NA
"16970188"	-0.512334703781749	6.72419562738606	-5.0222519759358	3.72785789706809e-06	0.000838881136533844	4.21528996365296	"LOC645513"
"16840145"	0.382967467310699	9.6263915386925	5.01970313409556	3.76440463799739e-06	0.000838881136533844	4.20625987037633	"SLC25A11"
"16784522"	-0.336964422266391	7.72926320714906	-5.0191507184186	3.77237160892116e-06	0.000838881136533844	4.20430302755329	"TMEM260"
"16983000"	0.837066263509447	4.62019876824169	5.01154084452246	3.88381583082832e-06	0.000855438178281586	4.17735600646342	NA
"16853523"	-0.28600225814384	10.0349805427936	-5.00374265555592	4.00135953656787e-06	0.000873013603794388	4.14976100422994	"LOC727896"
"17041209"	0.32141833222923	8.23578894327642	4.97462475201642	4.4718277788144e-06	0.000966541691968604	4.04689304009665	NA
"17047088"	0.337842105732495	8.68960814566212	4.96979463835303	4.55493513020509e-06	0.000975388747743084	4.02985526479203	"LAT2"
"16691755"	-1.38736593841766	6.07330252420938	-4.96718324103702	4.60049435417863e-06	0.000976106724120083	4.02064691439624	NA
"17073577"	0.340655329002127	8.06728791282714	4.95892682427302	4.74749040367653e-06	0.000990379770459442	3.99154740357006	"MAF1"
"17045540"	-0.435245756741343	10.1763356623598	-4.95859949689855	4.75341179232058e-06	0.000990379770459442	3.99039419895153	NA
"16857851"	0.332648628870792	6.83313971137499	4.95605814897136	4.79963146820374e-06	0.000991081044331677	3.98144196894452	"CERS4"
"16716324"	-0.54527580020841	9.03420775283159	-4.95236411555742	4.86759985358565e-06	0.000996221077998897	3.96843296630538	NA
"16674618"	0.370557392461413	7.55252234157626	4.94181658555634	5.06689189999809e-06	0.00102173789570061	3.93131279045729	"IER5"
"16947087"	-0.498325094911701	9.83541718883624	-4.94110423226289	5.08063553446492e-06	0.00102173789570061	3.92880708773323	NA
"16948738"	0.374216132923447	8.57691433082724	4.93159146152077	5.26769900994287e-06	0.00105022478450818	3.89536172519009	"AP2M1"
"16726183"	0.426967646599939	9.75714044430164	4.92523400140244	5.39645159441451e-06	0.00106669859849593	3.87302636508882	"COX8A"
"16980768"	-0.410549643504245	10.8537239194171	-4.91523422188629	5.6052187163265e-06	0.00109857536654647	3.83792138134292	NA
"16832568"	-0.522581630013105	9.01660471049932	-4.91243683333007	5.66501992813005e-06	0.00110096567964591	3.82810681176127	NA
"17088957"	-0.374124319818918	10.2220677483583	-4.90200900155167	5.89348582232228e-06	0.00113341085107722	3.79154373315097	"LOC100129034"
"16844044"	-0.416601644555144	6.72451838740698	-4.90037986934447	5.92998283306712e-06	0.00113341085107722	3.78583475406779	NA
"16861389"	0.443941694584671	11.4844187955346	4.89742426107185	5.99676122881464e-06	0.00113677948310489	3.7754796382493	NA
"16969711"	-0.33535340832323	4.76847991641828	-4.86647014544851	6.74179663623055e-06	0.00126762220167564	3.66720506514606	"RRH"
"16823255"	0.327918986298321	7.32555120278433	4.86428105845364	6.79778175306829e-06	0.00126784111776783	3.65955998630042	"HCFC1R1"
"16866565"	0.319129709999736	9.21473590598778	4.83101784467217	7.7064789564324e-06	0.0014258219106033	3.54359225052072	"POLR2E"
"17099678"	0.742569778810442	6.29562030322513	4.81824278638705	8.08611976993288e-06	0.00148418803110506	3.4991538934006	"RNU6ATAC"
"16890326"	-0.47346941709027	7.0004822078211	-4.81584777087055	8.15929788155093e-06	0.00148576367118914	3.49082900656769	"LOC101928020"
"16904097"	-0.94023375026259	5.83606202922381	-4.81377370714503	8.22319150396549e-06	0.00148576367118914	3.48362131769894	NA
"16904586"	-0.376074601178033	5.82511288737909	-4.80666434220229	8.44593029942059e-06	0.00151417852740077	3.45892643811096	NA
"16978624"	-0.474342527969449	7.40043784398024	-4.8036391738747	8.54248588411712e-06	0.00151970823878444	3.44842359641984	NA
"16835589"	0.510036890086394	6.2218925779837	4.79478693741764	8.83125622782219e-06	0.00155908750214385	3.41770842546379	NA
"17064360"	0.313677592149858	7.51732251382007	4.78543352814964	9.14672279465286e-06	0.00160254740963588	3.38528388386137	"CDK5"
"16735818"	-0.389350496553051	10.558203269853	-4.78022581339601	9.32710304502642e-06	0.00162186400091974	3.36724403200352	NA
"17115608"	0.289967785633097	8.32702606965332	4.77804136252095	9.40379510620835e-06	0.00162299678672597	3.35967977874951	"SLC10A3"
"17048672"	-0.772070112542747	3.65383130564578	-4.76962629318579	9.70502389489812e-06	0.00166257842679488	3.3305559460466	NA
"17012370"	-0.415711928368081	5.59885513034701	-4.761619539098	1.00003636034786e-05	0.0017005765371886	3.30286835620685	NA
"16861390"	0.458057630388117	11.2668934210189	4.75627288380549	1.02024442023709e-05	0.0017100360803643	3.28439204938974	NA
"16990135"	-0.572201287444978	8.82134823739942	-4.75623544024914	1.02038733553973e-05	0.0017100360803643	3.28426269220489	NA
"16913143"	0.278758279582489	7.59954780513844	4.75025130085895	1.04348038156042e-05	0.00173615617153581	3.26359551167961	"ERGIC3"
"16776050"	-0.574710081279595	5.87214928410059	-4.73719329089626	1.09565513335791e-05	0.00180994401922631	3.21854170324268	"MIR623"
"16794955"	0.982418749115772	7.82939470289809	4.73405979384132	1.10854887982278e-05	0.00181825602437316	3.20773928755592	NA
"16726707"	0.396613382378408	8.60466835078364	4.72379254802656	1.15184156013966e-05	0.00187596054657394	3.1723685777998	"MRPL49"
"16705839"	-0.359752941595788	6.45978553535213	-4.71721645377455	1.18043139939151e-05	0.00190907950865227	3.14973375422452	NA
"17022161"	-0.521269394366302	8.24032517442477	-4.71418446970644	1.19384491672592e-05	0.00191736467980002	3.13930294440961	NA
"16765845"	0.653569788981251	4.06847680988682	4.71203415050689	1.2034478602688e-05	0.00191945783892666	3.13190729650335	NA
"16678304"	0.494838121322658	9.23844040395098	4.70882812785338	1.21790532355256e-05	0.00192921208341096	3.12088383671599	NA
"16670270"	-0.350065474435977	6.88709124508339	-4.70188403897145	1.24980219796522e-05	0.00196627043757426	3.09702029038486	NA
"16861890"	0.988540429592906	7.8506947415059	4.69401646502134	1.28692500395572e-05	0.00199984237366217	3.07000426668282	"ECH1"
"16710632"	-0.361420678050366	7.2866207492567	-4.69184039222295	1.29738096555506e-05	0.00199984237366217	3.06253593949216	"LOC102724883"
"16676258"	-0.472095479005189	9.56859351862104	-4.69095373269922	1.30166502856828e-05	0.00199984237366217	3.05949339933972	"ZBED6"
"16782120"	-0.624417236405407	5.96615885271633	-4.69011502368697	1.30573009219954e-05	0.00199984237366217	3.05661566292735	NA
"16761514"	-1.02081104748509	4.9721770709064	-4.67728765515542	1.36946475627485e-05	0.00205448964166753	3.01263500079572	"TAS2R19"
"16868811"	0.326649539326318	6.97740208757717	4.67641191450141	1.37392482293908e-05	0.00205448964166753	3.00963457817266	"ILF3-AS1"
"16681952"	0.475545658139391	6.21640567868179	4.67496651678015	1.38131706541067e-05	0.00205448964166753	3.00468303691571	NA
"16685096"	0.437516352114895	3.77060714638409	4.67434357027903	1.38451495294161e-05	0.00205448964166753	3.00254922691861	NA
"17110278"	-0.615679021390198	5.9663491253023	-4.67408824358888	1.38582775154639e-05	0.00205448964166753	3.00167468465604	NA
"16669708"	-0.319055423008471	10.5093879352276	-4.66203296423947	1.44921090701325e-05	0.00212139842200036	2.96041031988652	"NOTCH2NL"
"16846121"	0.343414756601741	7.12343616511084	4.66201530512443	1.44930579269277e-05	0.00212139842200036	2.96034991320675	"MRPL10"
"16708097"	-0.299081553487163	7.64412992938429	-4.63481034677305	1.60289985146978e-05	0.00233146319905293	2.86742669582107	"R3HCC1L"
"16856203"	0.34927457782441	10.0470927345533	4.63044869242375	1.62895545754667e-05	0.00235455330416761	2.85255430233278	"BSG"
"16818165"	0.313359203887169	8.72145989017595	4.62684514291361	1.65079288513499e-05	0.00237129733257869	2.84027226041724	"BCKDK"
"16973210"	-0.683296234841637	7.88994540656482	-4.6222672072374	1.67894628758352e-05	0.00239685128351507	2.82467620953015	NA
"16671455"	-0.666828351255234	4.98759445472248	-4.6171772908367	1.71079692380536e-05	0.00242733745134028	2.80734517532934	NA
"16822256"	-0.325848839835679	12.3944394268155	-4.61214254033033	1.74288047477822e-05	0.00245288459297784	2.79021155685202	NA
"16685146"	0.342275202495166	9.65659267484508	4.61015797331262	1.75568718831757e-05	0.00245288459297784	2.78346055419115	NA
"16830589"	0.277130265136135	6.63829706647959	4.60939715538169	1.76062110275575e-05	0.00245288459297784	2.78087283465616	"MPDU1"
"16863551"	0.354867624952651	5.83423738958542	4.60516643730756	1.7883044314169e-05	0.00247653392726818	2.76648715698677	"SAE1"
"16822466"	0.325026315738817	7.55103868572601	4.58950923906349	1.89448742417018e-05	0.0026079649201657	2.7133070113107	"C16orf13"
"16811149"	-0.347184200135542	6.56799634438376	-4.58146172197608	1.95142464491444e-05	0.00267044957177138	2.68600960662819	"MIR4312"
"16872567"	0.405516905409418	7.90786326737913	4.5745037070836	2.00199218945004e-05	0.00270964865482791	2.66242773986436	"EXOSC5"
"17104983"	-0.463415117434841	7.89742040795028	-4.57395701578078	2.00601883565584e-05	0.00270964865482791	2.6605756966686	"PBDC1"
"16957636"	-0.321558140669783	7.76594368188178	-4.57209602852468	2.01978502813586e-05	0.00270964865482791	2.65427202973919	"ZBTB20"
"17093868"	0.400892088203983	5.69492841655625	4.57113434144829	2.02693482632952e-05	0.00270964865482791	2.65101505550473	NA
"16961037"	-0.461578210107067	10.6385364568202	-4.56430792881786	2.07839884242211e-05	0.00276247873728138	2.62790603650065	"SCARNA7"
"16825484"	-0.329480386221629	11.1718851636575	-4.55894465158482	2.1197213710783e-05	0.00280130263708159	2.60976263742253	NA
"16834733"	0.246825652198948	9.14694722657144	4.54800667309767	2.2064854547528e-05	0.00289939710864022	2.57279498410258	"TMUB2"
"17023377"	-0.63007306252151	5.6674914835645	-4.54114047485402	2.26270395442959e-05	0.00294977723006858	2.5496125792154	NA
"16667496"	0.654854190132141	1.95600532670364	4.53983116680916	2.27358111691786e-05	0.00294977723006858	2.54519402674546	NA
"16869293"	0.30676666202597	10.1648505086202	4.53771095964265	2.29130273284777e-05	0.00294977723006858	2.53804032607388	"C19orf43"
"16998132"	-0.33914322815691	6.89676843865961	-4.53717017878361	2.2958442574149e-05	0.00294977723006858	2.53621598001635	NA
"16773759"	-0.39079610517693	9.68827433819218	-4.53474624534461	2.31630836743677e-05	0.00295962782396189	2.52804014000002	"FRY"
"16842659"	0.315837740642007	6.96029004621735	4.52986290519628	2.35807573221639e-05	0.00298549181981985	2.51157575585624	"ALDOC"
"16771274"	0.370628317387329	5.0092773983111	4.52936575700703	2.36236867309652e-05	0.00298549181981985	2.50990012133086	NA
"17008673"	-0.443966088085838	6.42290308622928	-4.51930828497778	2.45086499434517e-05	0.00307102242470091	2.47602221172889	"LOC401261"
"16671640"	-0.585307454524633	4.42635010121822	-4.51630178098672	2.47793898017881e-05	0.00307102242470091	2.46590269254286	NA
"17091397"	0.352505837908008	7.7161988445491	4.51591169385127	2.48147299260959e-05	0.00307102242470091	2.46458996739735	"PHPT1"
"16849576"	0.480858431322789	7.50511709173755	4.51570052819456	2.4833880997671e-05	0.00307102242470091	2.46387937550921	"LGALS3BP"
"16702208"	-0.634041120591168	6.36103117038523	-4.51426532945328	2.49644232215061e-05	0.00307102242470091	2.45905026306944	NA
"17021004"	-0.369587743683679	9.44894427269081	-4.51041535790528	2.53179084767296e-05	0.00309802788011284	2.44609999242727	"PHIP"
"16839489"	0.540356983426323	11.6448295143418	4.50337820753056	2.59766305090229e-05	0.00316190280937985	2.42244397522167	NA
"16940535"	0.420591393548156	7.6982184573305	4.50075377039794	2.62265313379367e-05	0.0031756072788087	2.4136266885653	NA
"17075363"	0.318057579810397	5.27380266346906	4.49907011459801	2.63880780119792e-05	0.00317852645928669	2.40797156389203	NA
"16742840"	-0.47618311594521	8.21322524258974	-4.49045638765236	2.72298012605822e-05	0.00325508168505947	2.37905699840609	"LOC100506282"
"16993431"	-0.401569004854172	11.2189506346218	-4.48969811938816	2.73051345570777e-05	0.00325508168505947	2.37651304998197	NA
"16768006"	-0.799494708005244	5.52465991293251	-4.4853747478041	2.77385395404488e-05	0.00327721500442112	2.36201273380528	"MIR618"
"16924586"	-0.380109278932367	3.16444148984908	-4.4850218545746	2.77742094031452e-05	0.00327721500442112	2.36082947973539	NA
"16889746"	-0.558733507956246	8.28475465511857	-4.4799160030076	2.82953109091686e-05	0.00332175459592052	2.34371505566866	NA
"16712934"	-0.484803412611241	8.22330474591035	-4.47688272424158	2.86093676430367e-05	0.00334166083576015	2.3335526507754	"MIR604"
"16886232"	-0.570586066657509	6.58418183785865	-4.46792891269208	2.95562834662503e-05	0.00343491541569834	2.30357607521422	NA
"16871781"	0.50935259082046	5.4964243784362	4.4657744547395	2.97886305272275e-05	0.00344460829101595	2.2963679226753	NA
"16876191"	0.326241576574387	6.77418780501775	4.46226000274797	3.01714554581716e-05	0.00347151865861261	2.28461363939669	"UBE2M"
"16984772"	-0.297229588418366	8.45824218123561	-4.45881146230362	3.05517399414801e-05	0.00348727216081664	2.27308461632063	"SNX18"
"16932127"	-0.527078858790091	1.86596833847026	-4.45828729987506	3.06099471892497e-05	0.00348727216081664	2.27133267537785	NA
"16970258"	-0.389493798410644	9.59009578088513	-4.45209010964352	3.13063436692362e-05	0.00354593543829448	2.25062779125546	"KIAA1109"
"16873940"	0.305642285218782	6.48907252726641	4.45099037324899	3.14315200782795e-05	0.00354593543829448	2.24695517412993	"TMEM143"
"16985759"	-0.600574140283271	6.70750411519129	-4.44385922791646	3.22550801181233e-05	0.00358568809793598	2.22315224175464	NA
"16822265"	-0.362790345795807	8.01797774748806	-4.44265711444307	3.23959561334526e-05	0.00358568809793598	2.21914174950166	NA
"16819745"	-0.489682280438093	6.58929941550868	-4.44206104117438	3.2466031328021e-05	0.00358568809793598	2.21715334589078	NA
"16870543"	0.282317447615569	7.53829080722551	4.44179993319771	3.24967738387561e-05	0.00358568809793598	2.21628237734456	"TMEM161A"
"16908926"	-0.727941237031541	7.46088976412421	-4.44040597200445	3.26613754497054e-05	0.00358568809793598	2.21163305744256	NA
"17117453"	0.753195458898322	9.11488425793695	4.43996046772614	3.271415179939e-05	0.00358568809793598	2.21014731967357	NA
"16782094"	-0.705787873718356	7.54435032791863	-4.43100550135637	3.37927096570763e-05	0.00368643394452455	2.18029994501841	NA
"16764160"	-0.312730939041009	9.01511852992696	-4.42542301262969	3.44824472305729e-05	0.00374401670000685	2.16170969279175	"KMT2D"
"16701149"	-0.438722327044598	8.67590666657852	-4.42154861367244	3.49691499473338e-05	0.00377911930295322	2.14881500982387	NA
