"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Symbol"
"16691755"	1.69007136489963	6.07330252420938	6.16622553451127	3.94437766892724e-08	0.000826444159611454	8.02753361626847	NA
"17114386"	-0.365242846892992	7.9616461103121	-6.02071081448334	7.14700704467898e-08	0.000826444159611454	7.50928046159512	"FAM127B"
"16976012"	-0.677400057834165	5.70455676240823	-5.75546829423432	2.09035994023706e-07	0.00161145847792875	6.57254948447143	NA
"16896871"	-0.413977424765172	4.76606812409177	-5.63022562654988	3.45211411370323e-07	0.00199592607769036	6.13434922109841	NA
"16853375"	1.22888417552981	6.29985361239244	5.46327601142913	6.69959200378921e-07	0.00309882928543266	5.55491045156701	NA
"17020497"	2.01389480273451	6.13002593408057	5.25002452944486	1.54677260582289e-06	0.00596203500914432	4.82348638753417	NA
"16662621"	-0.845050000863549	4.78808526714945	-5.08363372860609	2.94552710819634e-06	0.00973160077589383	4.26038895318294	NA
"17023922"	0.579841931704993	4.24991411609986	4.98990945467602	4.21849395391757e-06	0.0121951387090314	3.94642128817202	"MIR3662"
"16732672"	-0.692731395047629	4.20642977570747	-4.8806282475204	6.39043286361388e-06	0.0141886714428539	3.58346665506088	NA
"16744154"	-0.488331356246604	5.10263406979207	-4.86923111848916	6.67182768136849e-06	0.0141886714428539	3.54581482049296	NA
"16933312"	-0.506088961047578	3.6253959900733	-4.86620230857006	6.74862221089607e-06	0.0141886714428539	3.53581530405398	NA
"16981898"	-0.372049377911339	4.17031734496205	-4.7747976165778	9.51881327457888e-06	0.0183451328834321	3.23536006682462	NA
"16897554"	-0.448103739397422	4.00580194280132	-4.64686475314122	1.5329814859408e-05	0.0260963626178553	2.8192684536916	NA
"16694452"	-0.504839872204574	3.78080959893141	-4.63874365764751	1.57975127188989e-05	0.0260963626178553	2.7930364446228	NA
"16882821"	0.855889846299963	5.34733819610475	4.58015948653825	1.96079322001213e-05	0.0287131631267852	2.60446437920187	NA
"16819714"	-0.554091575394546	3.5140332804611	-4.54553743478971	2.22654476505736e-05	0.0287131631267852	2.49357676734602	NA
"16736931"	-0.379507486518111	4.88784580802798	-4.54541525681307	2.2275418886763e-05	0.0287131631267852	2.49318619557588	NA
"16787362"	-0.62369199483259	5.76434152800027	-4.54453029305868	2.23477725724103e-05	0.0287131631267852	2.49035734886781	NA
"16782120"	0.591687373057812	5.96615885271633	4.52893534091664	2.36609150602947e-05	0.0288003148736546	2.44055220218052	NA
"16701838"	-0.376201106913742	4.98158409055995	-4.49788642875714	2.65022306931636e-05	0.0301942906650498	2.34164862145623	NA
"16950194"	-0.602587905565582	4.53434817861013	-4.48857278265548	2.74173089447852e-05	0.0301942906650498	2.31204795094212	NA
"17110278"	0.576883661635176	5.9663491253023	4.46299087448515	3.0091451300741e-05	0.0304450251705277	2.23090442773608	NA
"16729856"	-0.409065299917752	3.7735290822128	-4.46129105361583	3.02778388430033e-05	0.0304450251705277	2.2255211582828	"MIR3166"
"16793962"	0.368188107622252	4.17596168063268	4.44829252226872	3.17406608529449e-05	0.030586094314419	2.1843901517454	NA
"16713395"	1.45030651947049	4.53042413609606	4.41928832787892	3.52561575761163e-05	0.0322264608536759	2.09283645244626	NA
"16915079"	-0.342701032592589	5.08156037267548	-4.40680744814423	3.68825613162759e-05	0.0322264608536759	2.05353556717124	NA
"16932127"	0.510614563711477	1.86596833847026	4.40129887142152	3.7623316601775e-05	0.0322264608536759	2.03620815227747	NA
"16881546"	0.3205000169718	5.941870468757	4.37728719455177	4.1024159637355e-05	0.0332043924141306	1.96081156146312	"ALMS1-IT1"
"17024219"	-0.332675189434672	2.30808346844623	-4.36845904700993	4.23479225337993e-05	0.0332043924141306	1.93314588915844	"MIR3145"
"17013084"	-0.364137130370649	4.6391132580119	-4.3633951036266	4.31258306840873e-05	0.0332043924141306	1.91728983231282	"LOC100132735"
"16683755"	-0.449107824074724	4.57580568956678	-4.34708384867902	4.57267684200896e-05	0.0332043924141306	1.86628297126863	NA
"16731858"	0.27797762914623	9.43438017268252	4.33338056556537	4.80287035699694e-05	0.0332043924141306	1.82351023550543	"KMT2A"
"17014680"	-0.453448052949025	4.69148235549419	-4.32839801003301	4.8893193584028e-05	0.0332043924141306	1.80797585373593	"LOC102725048"
"16890326"	0.416484819474434	7.0004822078211	4.31693195376772	5.09401950667962e-05	0.0332043924141306	1.77226396113055	"LOC101928020"
"16921945"	-0.376436147457492	5.13103625754215	-4.31418995071454	5.14418714904691e-05	0.0332043924141306	1.76373133660544	NA
"16761502"	0.730919692003586	6.05214883418587	4.31286122300149	5.16866920443075e-05	0.0332043924141306	1.75959762342064	"TAS2R14"
"16853714"	-0.35544981846594	4.64597437771488	-4.29287215670876	5.55086323053598e-05	0.034061970041441	1.6974940623434	NA
"16968047"	-0.480609909780271	3.74945528895243	-4.29056357840064	5.5967261710328e-05	0.034061970041441	1.69033166015072	NA
"17057808"	-0.313370525059253	5.0677973053121	-4.25437978950776	6.36529336200294e-05	0.0377461896366774	1.57834546880716	NA
"16905600"	0.399832206017729	6.60342525153593	4.23605447766819	6.79250946667239e-05	0.0383532940217342	1.52182848781586	"TTN"
"16875934"	-0.349945841075008	3.28874152471635	-4.23330599261078	6.85892797771316e-05	0.0383532940217342	1.51336350587461	"ZIM3"
"16988913"	-0.66868410860529	5.98633131869665	-4.22896196668218	6.96518506037461e-05	0.0383532940217342	1.49999065671849	NA
"16722212"	-0.47208493688404	2.97986550569521	-4.1953526526158	7.84277472107437e-05	0.0413114502770155	1.39678410396994	NA
"16912470"	-0.489795668884801	5.0430718785105	-4.19474224201655	7.85966105499495e-05	0.0413114502770155	1.39491391777295	NA
"17057056"	-0.296102058622849	5.40302265833872	-4.15800601406087	8.94315950597016e-05	0.0434820180800139	1.28264244994721	NA
"17082935"	0.321225400872196	6.36982812160482	4.15582203185664	9.01192144017556e-05	0.0434820180800139	1.27598541108685	"ZNF250"
